lead_time_id,component_id,supplier_id,effective_date,lead_time_weeks,change_reason,recorded_at
LT_INT_000241,C011,SUP002,2023-03-01,33,月次更新,2023-03-01
LT_INT_000242,C011,SUP002,2023-05-01,30,月次更新,2023-05-01
LT_INT_000243,C011,SUP002,2023-06-01,28,月次更新,2023-06-01
LT_INT_000244,C011,SUP002,2023-08-01,22,月次更新,2023-08-01
LT_INT_000245,C011,SUP002,2023-09-01,23,月次更新,2023-09-01
LT_INT_000246,C011,SUP002,2023-11-01,19,月次更新,2023-11-01
LT_INT_000247,C011,SUP002,2023-12-01,19,月次更新,2023-12-01
LT_INT_000248,C011,SUP002,2024-02-01,18,月次更新,2024-02-01
LT_INT_000249,C011,SUP002,2024-03-01,18,月次更新,2024-03-01
LT_INT_000250,C011,SUP002,2024-05-01,17,月次更新,2024-05-01
LT_INT_000251,C011,SUP002,2024-06-01,18,月次更新,2024-06-01
LT_INT_000252,C011,SUP002,2024-08-01,17,月次更新,2024-08-01
LT_INT_000253,C011,SUP002,2024-09-01,19,月次更新,2024-09-01
LT_INT_000254,C011,SUP002,2024-11-01,17,月次更新,2024-11-01
LT_INT_000255,C011,SUP002,2024-12-01,19,月次更新,2024-12-01
LT_INT_000256,C011,SUP002,2025-02-01,16,月次更新,2025-02-01
LT_INT_000257,C011,SUP002,2025-03-01,17,月次更新,2025-03-01
LT_INT_000258,C011,SUP002,2025-05-01,16,月次更新,2025-05-01
LT_INT_000259,C011,SUP002,2025-06-01,17,月次更新,2025-06-01
LT_INT_000260,C011,SUP002,2025-08-01,11,月次更新,2025-08-01
LT_INT_000261,C011,SUP002,2025-09-01,13,月次更新,2025-09-01
LT_INT_000262,C011,SUP002,2025-11-01,13,月次更新,2025-11-01
LT_INT_000263,C011,SUP002,2025-12-01,11,月次更新,2025-12-01
LT000144,C012,SUP002,2023-01-01,35,初回登録,2023-01-01
LT000145,C012,SUP002,2023-04-01,28,需給改善,2023-04-01
LT000146,C012,SUP002,2023-07-01,26,通常,2023-07-01
LT000147,C012,SUP002,2023-10-01,22,増産効果,2023-10-01
LT000148,C012,SUP002,2024-01-01,20,通常,2024-01-01
LT000149,C012,SUP002,2024-04-01,18,通常,2024-04-01
LT000150,C012,SUP002,2024-07-01,16,需給改善,2024-07-01
LT000151,C012,SUP002,2024-10-01,16,通常,2024-10-01
LT000152,C012,SUP002,2025-01-01,16,通常,2025-01-01
LT000153,C012,SUP002,2025-04-01,15,通常,2025-04-01
LT000154,C012,SUP002,2025-07-01,17,地政学リスク,2025-07-01
LT000155,C012,SUP002,2025-10-01,17,増産効果,2025-10-01
LT000156,C012,SUP002,2026-01-01,17,ファウンドリ不足,2026-01-01
LT_INT_000264,C012,SUP002,2023-02-01,31,月次更新,2023-02-01
LT_INT_000265,C012,SUP002,2023-03-01,29,月次更新,2023-03-01
LT_INT_000266,C012,SUP002,2023-05-01,26,月次更新,2023-05-01
LT_INT_000267,C012,SUP002,2023-06-01,25,月次更新,2023-06-01
LT_INT_000268,C012,SUP002,2023-08-01,24,月次更新,2023-08-01
LT_INT_000269,C012,SUP002,2023-09-01,22,月次更新,2023-09-01
LT_INT_000270,C012,SUP002,2023-11-01,21,月次更新,2023-11-01
LT_INT_000271,C012,SUP002,2023-12-01,20,月次更新,2023-12-01
LT_INT_000272,C012,SUP002,2024-02-01,19,月次更新,2024-02-01
LT_INT_000273,C012,SUP002,2024-03-01,19,月次更新,2024-03-01
LT_INT_000274,C012,SUP002,2024-05-01,18,月次更新,2024-05-01
LT_INT_000275,C012,SUP002,2024-06-01,16,月次更新,2024-06-01
LT_INT_000276,C012,SUP002,2024-08-01,17,月次更新,2024-08-01
LT_INT_000277,C012,SUP002,2024-09-01,15,月次更新,2024-09-01
LT_INT_000278,C012,SUP002,2024-11-01,15,月次更新,2024-11-01
LT_INT_000279,C012,SUP002,2024-12-01,16,月次更新,2024-12-01
LT_INT_000280,C012,SUP002,2025-02-01,14,月次更新,2025-02-01
LT_INT_000281,C012,SUP002,2025-03-01,15,月次更新,2025-03-01
LT_INT_000282,C012,SUP002,2025-05-01,15,月次更新,2025-05-01
LT_INT_000283,C012,SUP002,2025-06-01,15,月次更新,2025-06-01
LT_INT_000284,C012,SUP002,2025-08-01,17,月次更新,2025-08-01
LT_INT_000285,C012,SUP002,2025-09-01,17,月次更新,2025-09-01
LT_INT_000286,C012,SUP002,2025-11-01,17,月次更新,2025-11-01
LT_INT_000287,C012,SUP002,2025-12-01,17,月次更新,2025-12-01
LT000157,C013,SUP001,2023-01-01,64,初回登録,2023-01-01
LT000158,C013,SUP001,2023-04-01,57,増産効果,2023-04-01
LT000159,C013,SUP001,2023-07-01,44,需給改善,2023-07-01
LT000160,C013,SUP001,2023-10-01,37,物流混雑緩和,2023-10-01
LT000161,C013,SUP001,2024-01-01,34,通常,2024-01-01
LT000162,C013,SUP001,2024-04-01,33,通常,2024-04-01
LT000163,C013,SUP001,2024-07-01,30,通常,2024-07-01
LT000164,C013,SUP001,2024-10-01,28,通常,2024-10-01
LT000165,C013,SUP001,2025-01-01,28,通常,2025-01-01
LT000166,C013,SUP001,2025-04-01,28,通常,2025-04-01
LT000167,C013,SUP001,2025-07-01,29,通常,2025-07-01
LT000168,C013,SUP001,2025-10-01,29,通常,2025-10-01
LT000169,C013,SUP001,2026-01-01,29,通常,2026-01-01
LT_INT_000288,C013,SUP001,2023-02-01,61,月次更新,2023-02-01
LT_INT_000289,C013,SUP001,2023-03-01,59,月次更新,2023-03-01
LT_INT_000290,C013,SUP001,2023-05-01,52,月次更新,2023-05-01
LT_INT_000291,C013,SUP001,2023-06-01,49,月次更新,2023-06-01
LT_INT_000292,C013,SUP001,2023-08-01,42,月次更新,2023-08-01
LT_INT_000293,C013,SUP001,2023-09-01,40,月次更新,2023-09-01
LT_INT_000294,C013,SUP001,2023-11-01,36,月次更新,2023-11-01
LT_INT_000295,C013,SUP001,2023-12-01,35,月次更新,2023-12-01
LT_INT_000296,C013,SUP001,2024-02-01,33,月次更新,2024-02-01
LT_INT_000297,C013,SUP001,2024-03-01,34,月次更新,2024-03-01
LT_INT_000298,C013,SUP001,2024-05-01,32,月次更新,2024-05-01
LT_INT_000299,C013,SUP001,2024-06-01,30,月次更新,2024-06-01
LT_INT_000300,C013,SUP001,2024-08-01,28,月次更新,2024-08-01
LT_INT_000301,C013,SUP001,2024-09-01,28,月次更新,2024-09-01
LT_INT_000302,C013,SUP001,2024-11-01,27,月次更新,2024-11-01
LT_INT_000303,C013,SUP001,2024-12-01,27,月次更新,2024-12-01
LT_INT_000304,C013,SUP001,2025-02-01,29,月次更新,2025-02-01
LT_INT_000305,C013,SUP001,2025-03-01,28,月次更新,2025-03-01
LT_INT_000306,C013,SUP001,2025-05-01,28,月次更新,2025-05-01
LT_INT_000307,C013,SUP001,2025-06-01,29,月次更新,2025-06-01
LT_INT_000308,C013,SUP001,2025-08-01,29,月次更新,2025-08-01
LT_INT_000309,C013,SUP001,2025-09-01,29,月次更新,2025-09-01
LT_INT_000310,C013,SUP001,2025-11-01,29,月次更新,2025-11-01
LT_INT_000311,C013,SUP001,2025-12-01,29,月次更新,2025-12-01
LT000170,C014,SUP005,2023-01-01,50,初回登録,2023-01-01
LT000171,C014,SUP005,2023-04-01,42,増産効果,2023-04-01
LT000172,C014,SUP005,2023-07-01,38,通常,2023-07-01
LT000173,C014,SUP005,2023-10-01,31,需給改善,2023-10-01
LT000174,C014,SUP005,2024-01-01,28,通常,2024-01-01
LT000175,C014,SUP005,2024-04-01,24,工場増強,2024-04-01
LT000176,C014,SUP005,2024-07-01,23,通常,2024-07-01
LT000177,C014,SUP005,2024-10-01,23,通常,2024-10-01
LT000178,C014,SUP005,2025-01-01,21,通常,2025-01-01
LT000179,C014,SUP005,2025-04-01,23,通常,2025-04-01
LT000180,C014,SUP005,2025-07-01,22,通常,2025-07-01
LT000181,C014,SUP005,2025-10-01,22,需給改善,2025-10-01
LT000182,C014,SUP005,2026-01-01,22,通常,2026-01-01
LT_INT_000312,C014,SUP005,2023-02-01,48,月次更新,2023-02-01
LT_INT_000313,C014,SUP005,2023-03-01,45,月次更新,2023-03-01
LT_INT_000314,C014,SUP005,2023-05-01,40,月次更新,2023-05-01
LT_INT_000315,C014,SUP005,2023-06-01,40,月次更新,2023-06-01
LT_INT_000316,C014,SUP005,2023-08-01,36,月次更新,2023-08-01
LT_INT_000317,C014,SUP005,2023-09-01,33,月次更新,2023-09-01
LT_INT_000318,C014,SUP005,2023-11-01,31,月次更新,2023-11-01
LT_INT_000319,C014,SUP005,2023-12-01,30,月次更新,2023-12-01
LT_INT_000320,C014,SUP005,2024-02-01,27,月次更新,2024-02-01
LT_INT_000321,C014,SUP005,2024-03-01,24,月次更新,2024-03-01
LT_INT_000322,C014,SUP005,2024-05-01,23,月次更新,2024-05-01
LT_INT_000323,C014,SUP005,2024-06-01,23,月次更新,2024-06-01
LT_INT_000324,C014,SUP005,2024-08-01,23,月次更新,2024-08-01
LT_INT_000325,C014,SUP005,2024-09-01,22,月次更新,2024-09-01
LT_INT_000326,C014,SUP005,2024-11-01,21,月次更新,2024-11-01
LT_INT_000327,C014,SUP005,2024-12-01,21,月次更新,2024-12-01
LT_INT_000328,C014,SUP005,2025-02-01,20,月次更新,2025-02-01
LT_INT_000329,C014,SUP005,2025-03-01,22,月次更新,2025-03-01
LT_INT_000330,C014,SUP005,2025-05-01,22,月次更新,2025-05-01
LT_INT_000331,C014,SUP005,2025-06-01,25,月次更新,2025-06-01
LT_INT_000332,C014,SUP005,2025-08-01,22,月次更新,2025-08-01
LT_INT_000333,C014,SUP005,2025-09-01,22,月次更新,2025-09-01
LT_INT_000334,C014,SUP005,2025-11-01,22,月次更新,2025-11-01
LT_INT_000335,C014,SUP005,2025-12-01,22,月次更新,2025-12-01
LT000183,C015,SUP004,2023-01-01,30,初回登録,2023-01-01
LT000184,C015,SUP004,2023-04-01,27,通常,2023-04-01
LT000185,C015,SUP004,2023-07-01,24,工場増強,2023-07-01
LT000186,C015,SUP004,2023-10-01,21,物流混雑緩和,2023-10-01
LT000187,C015,SUP004,2024-01-01,18,物流混雑緩和,2024-01-01
LT000188,C015,SUP004,2024-04-01,16,工場増強,2024-04-01
LT000189,C015,SUP004,2024-07-01,15,通常,2024-07-01
LT000190,C015,SUP004,2024-10-01,14,通常,2024-10-01
LT000191,C015,SUP004,2025-01-01,14,通常,2025-01-01
LT000192,C015,SUP004,2025-04-01,15,通常,2025-04-01
LT000193,C015,SUP004,2025-07-01,13,通常,2025-07-01
LT000194,C015,SUP004,2025-10-01,13,通常,2025-10-01
LT000195,C015,SUP004,2026-01-01,13,通常,2026-01-01
LT_INT_000336,C015,SUP004,2023-02-01,30,月次更新,2023-02-01
LT_INT_000337,C015,SUP004,2023-03-01,29,月次更新,2023-03-01
LT_INT_000338,C015,SUP004,2023-05-01,25,月次更新,2023-05-01
LT_INT_000339,C015,SUP004,2023-06-01,24,月次更新,2023-06-01
LT_INT_000340,C015,SUP004,2023-08-01,22,月次更新,2023-08-01
LT_INT_000341,C015,SUP004,2023-09-01,21,月次更新,2023-09-01
LT_INT_000342,C015,SUP004,2023-11-01,19,月次更新,2023-11-01
LT_INT_000343,C015,SUP004,2023-12-01,18,月次更新,2023-12-01
LT_INT_000344,C015,SUP004,2024-02-01,17,月次更新,2024-02-01
LT_INT_000345,C015,SUP004,2024-03-01,15,月次更新,2024-03-01
LT_INT_000346,C015,SUP004,2024-05-01,16,月次更新,2024-05-01
LT_INT_000347,C015,SUP004,2024-06-01,15,月次更新,2024-06-01
LT_INT_000348,C015,SUP004,2024-08-01,13,月次更新,2024-08-01
LT_INT_000349,C015,SUP004,2024-09-01,15,月次更新,2024-09-01
LT_INT_000350,C015,SUP004,2024-11-01,14,月次更新,2024-11-01
LT_INT_000351,C015,SUP004,2024-12-01,15,月次更新,2024-12-01
LT_INT_000352,C015,SUP004,2025-02-01,13,月次更新,2025-02-01
LT_INT_000353,C015,SUP004,2025-03-01,13,月次更新,2025-03-01
LT_INT_000354,C015,SUP004,2025-05-01,14,月次更新,2025-05-01
LT_INT_000355,C015,SUP004,2025-06-01,14,月次更新,2025-06-01
LT_INT_000356,C015,SUP004,2025-08-01,13,月次更新,2025-08-01
LT_INT_000357,C015,SUP004,2025-09-01,13,月次更新,2025-09-01
LT_INT_000358,C015,SUP004,2025-11-01,13,月次更新,2025-11-01
LT_INT_000359,C015,SUP004,2025-12-01,13,月次更新,2025-12-01
LT000196,C016,SUP006,2023-01-01,48,初回登録,2023-01-01
LT000197,C016,SUP006,2023-04-01,40,物流混雑緩和,2023-04-01
LT000198,C016,SUP006,2023-07-01,33,増産効果,2023-07-01
LT000199,C016,SUP006,2023-10-01,25,工場増強,2023-10-01
LT000200,C016,SUP006,2024-01-01,26,通常,2024-01-01
LT000201,C016,SUP006,2024-04-01,23,物流混雑緩和,2024-04-01
LT000202,C016,SUP006,2024-07-01,23,通常,2024-07-01
LT000203,C016,SUP006,2024-10-01,21,通常,2024-10-01
LT000204,C016,SUP006,2025-01-01,21,通常,2025-01-01
LT000205,C016,SUP006,2025-04-01,19,通常,2025-04-01
LT000206,C016,SUP006,2025-07-01,19,地政学リスク,2025-07-01
LT000207,C016,SUP006,2025-10-01,19,通常,2025-10-01
LT000208,C016,SUP006,2026-01-01,19,通常,2026-01-01
LT_INT_000360,C016,SUP006,2023-02-01,46,月次更新,2023-02-01
LT_INT_000361,C016,SUP006,2023-03-01,42,月次更新,2023-03-01
LT_INT_000362,C016,SUP006,2023-05-01,36,月次更新,2023-05-01
LT_INT_000363,C016,SUP006,2023-06-01,34,月次更新,2023-06-01
LT_INT_000364,C016,SUP006,2023-08-01,30,月次更新,2023-08-01
LT_INT_000365,C016,SUP006,2023-09-01,27,月次更新,2023-09-01
LT_INT_000366,C016,SUP006,2023-11-01,25,月次更新,2023-11-01
LT_INT_000367,C016,SUP006,2023-12-01,25,月次更新,2023-12-01
LT_INT_000368,C016,SUP006,2024-02-01,25,月次更新,2024-02-01
LT_INT_000369,C016,SUP006,2024-03-01,23,月次更新,2024-03-01
LT_INT_000370,C016,SUP006,2024-05-01,23,月次更新,2024-05-01
LT_INT_000371,C016,SUP006,2024-06-01,22,月次更新,2024-06-01
LT_INT_000372,C016,SUP006,2024-08-01,21,月次更新,2024-08-01
LT_INT_000373,C016,SUP006,2024-09-01,21,月次更新,2024-09-01
LT_INT_000374,C016,SUP006,2024-11-01,21,月次更新,2024-11-01
LT_INT_000375,C016,SUP006,2024-12-01,20,月次更新,2024-12-01
LT_INT_000376,C016,SUP006,2025-02-01,20,月次更新,2025-02-01
LT_INT_000377,C016,SUP006,2025-03-01,19,月次更新,2025-03-01
LT_INT_000378,C016,SUP006,2025-05-01,19,月次更新,2025-05-01
LT_INT_000379,C016,SUP006,2025-06-01,21,月次更新,2025-06-01
LT_INT_000380,C016,SUP006,2025-08-01,19,月次更新,2025-08-01
LT_INT_000381,C016,SUP006,2025-09-01,19,月次更新,2025-09-01
LT_INT_000382,C016,SUP006,2025-11-01,19,月次更新,2025-11-01
LT_INT_000383,C016,SUP006,2025-12-01,19,月次更新,2025-12-01
LT000209,C017,SUP003,2023-01-01,46,初回登録,2023-01-01
LT000210,C017,SUP003,2023-04-01,45,通常,2023-04-01
LT000211,C017,SUP003,2023-07-01,40,増産効果,2023-07-01
LT000212,C017,SUP003,2023-10-01,35,物流混雑緩和,2023-10-01
LT000213,C017,SUP003,2024-01-01,29,増産効果,2024-01-01
LT000214,C017,SUP003,2024-04-01,27,通常,2024-04-01
LT000215,C017,SUP003,2024-07-01,26,通常,2024-07-01
LT000216,C017,SUP003,2024-10-01,26,通常,2024-10-01
LT000217,C017,SUP003,2025-01-01,25,通常,2025-01-01
LT000218,C017,SUP003,2025-04-01,25,通常,2025-04-01
LT000219,C017,SUP003,2025-07-01,23,通常,2025-07-01
LT000220,C017,SUP003,2025-10-01,23,通常,2025-10-01
LT000221,C017,SUP003,2026-01-01,23,通常,2026-01-01
LT_INT_000384,C017,SUP003,2023-02-01,45,月次更新,2023-02-01
LT_INT_000385,C017,SUP003,2023-03-01,46,月次更新,2023-03-01
LT_INT_000386,C017,SUP003,2023-05-01,43,月次更新,2023-05-01
LT_INT_000387,C017,SUP003,2023-06-01,42,月次更新,2023-06-01
LT_INT_000388,C017,SUP003,2023-08-01,39,月次更新,2023-08-01
LT_INT_000389,C017,SUP003,2023-09-01,37,月次更新,2023-09-01
LT_INT_000390,C017,SUP003,2023-11-01,32,月次更新,2023-11-01
LT_INT_000391,C017,SUP003,2023-12-01,32,月次更新,2023-12-01
LT_INT_000392,C017,SUP003,2024-02-01,27,月次更新,2024-02-01
LT_INT_000393,C017,SUP003,2024-03-01,27,月次更新,2024-03-01
LT_INT_000394,C017,SUP003,2024-05-01,27,月次更新,2024-05-01
LT_INT_000395,C017,SUP003,2024-06-01,26,月次更新,2024-06-01
LT_INT_000396,C017,SUP003,2024-08-01,26,月次更新,2024-08-01
LT_INT_000397,C017,SUP003,2024-09-01,27,月次更新,2024-09-01
LT_INT_000398,C017,SUP003,2024-11-01,24,月次更新,2024-11-01
LT_INT_000399,C017,SUP003,2024-12-01,26,月次更新,2024-12-01
LT_INT_000400,C017,SUP003,2025-02-01,25,月次更新,2025-02-01
LT_INT_000401,C017,SUP003,2025-03-01,25,月次更新,2025-03-01
LT_INT_000402,C017,SUP003,2025-05-01,25,月次更新,2025-05-01
LT_INT_000403,C017,SUP003,2025-06-01,23,月次更新,2025-06-01
LT_INT_000404,C017,SUP003,2025-08-01,23,月次更新,2025-08-01
LT_INT_000405,C017,SUP003,2025-09-01,23,月次更新,2025-09-01
LT_INT_000406,C017,SUP003,2025-11-01,23,月次更新,2025-11-01
LT_INT_000407,C017,SUP003,2025-12-01,23,月次更新,2025-12-01
LT000222,C018,SUP003,2023-01-01,53,初回登録,2023-01-01
LT000223,C018,SUP003,2023-04-01,48,通常,2023-04-01
LT000224,C018,SUP003,2023-07-01,41,増産効果,2023-07-01
LT000225,C018,SUP003,2023-10-01,34,増産効果,2023-10-01
LT000226,C018,SUP003,2024-01-01,29,需給改善,2024-01-01
LT000227,C018,SUP003,2024-04-01,30,通常,2024-04-01
LT000228,C018,SUP003,2024-07-01,26,需給改善,2024-07-01
LT000229,C018,SUP003,2024-10-01,26,通常,2024-10-01
LT000230,C018,SUP003,2025-01-01,27,通常,2025-01-01
LT000231,C018,SUP003,2025-04-01,26,通常,2025-04-01
LT000232,C018,SUP003,2025-07-01,24,通常,2025-07-01
LT000233,C018,SUP003,2025-10-01,24,通常,2025-10-01
LT000234,C018,SUP003,2026-01-01,24,通常,2026-01-01
LT_INT_000408,C018,SUP003,2023-02-01,52,月次更新,2023-02-01
LT_INT_000409,C018,SUP003,2023-03-01,49,月次更新,2023-03-01
LT_INT_000410,C018,SUP003,2023-05-01,44,月次更新,2023-05-01
LT_INT_000411,C018,SUP003,2023-06-01,43,月次更新,2023-06-01
LT_INT_000412,C018,SUP003,2023-08-01,39,月次更新,2023-08-01
LT_INT_000413,C018,SUP003,2023-09-01,35,月次更新,2023-09-01
LT_INT_000414,C018,SUP003,2023-11-01,32,月次更新,2023-11-01
LT_INT_000415,C018,SUP003,2023-12-01,31,月次更新,2023-12-01
LT_INT_000416,C018,SUP003,2024-02-01,29,月次更新,2024-02-01
LT_INT_000417,C018,SUP003,2024-03-01,30,月次更新,2024-03-01
LT_INT_000418,C018,SUP003,2024-05-01,29,月次更新,2024-05-01
LT_INT_000419,C018,SUP003,2024-06-01,26,月次更新,2024-06-01
LT_INT_000420,C018,SUP003,2024-08-01,27,月次更新,2024-08-01
LT_INT_000421,C018,SUP003,2024-09-01,26,月次更新,2024-09-01
LT_INT_000422,C018,SUP003,2024-11-01,27,月次更新,2024-11-01
LT_INT_000423,C018,SUP003,2024-12-01,27,月次更新,2024-12-01
LT_INT_000424,C018,SUP003,2025-02-01,25,月次更新,2025-02-01
LT_INT_000425,C018,SUP003,2025-03-01,27,月次更新,2025-03-01
LT_INT_000426,C018,SUP003,2025-05-01,27,月次更新,2025-05-01
LT_INT_000427,C018,SUP003,2025-06-01,26,月次更新,2025-06-01
LT_INT_000428,C018,SUP003,2025-08-01,24,月次更新,2025-08-01
LT_INT_000429,C018,SUP003,2025-09-01,24,月次更新,2025-09-01
LT_INT_000430,C018,SUP003,2025-11-01,24,月次更新,2025-11-01
LT_INT_000431,C018,SUP003,2025-12-01,24,月次更新,2025-12-01
LT000235,C019,SUP009,2023-01-01,42,初回登録,2023-01-01
LT000236,C019,SUP009,2023-04-01,35,需給改善,2023-04-01
LT000237,C019,SUP009,2023-07-01,31,工場増強,2023-07-01
LT000238,C019,SUP009,2023-10-01,25,需給改善,2023-10-01
LT000239,C019,SUP009,2024-01-01,23,通常,2024-01-01
LT000240,C019,SUP009,2024-04-01,21,通常,2024-04-01
LT000241,C019,SUP009,2024-07-01,20,通常,2024-07-01
LT000242,C019,SUP009,2024-10-01,19,通常,2024-10-01
LT000243,C019,SUP009,2025-01-01,17,工場増強,2025-01-01
LT000244,C019,SUP009,2025-04-01,16,通常,2025-04-01
LT000245,C019,SUP009,2025-07-01,15,ファウンドリ不足,2025-07-01
LT000246,C019,SUP009,2025-10-01,15,増産効果,2025-10-01
LT000247,C019,SUP009,2026-01-01,15,物流混雑緩和,2026-01-01
LT_INT_000432,C019,SUP009,2023-02-01,38,月次更新,2023-02-01
LT_INT_000433,C019,SUP009,2023-03-01,38,月次更新,2023-03-01
LT_INT_000434,C019,SUP009,2023-05-01,34,月次更新,2023-05-01
LT_INT_000435,C019,SUP009,2023-06-01,32,月次更新,2023-06-01
LT_INT_000436,C019,SUP009,2023-08-01,29,月次更新,2023-08-01
LT_INT_000437,C019,SUP009,2023-09-01,27,月次更新,2023-09-01
LT_INT_000438,C019,SUP009,2023-11-01,24,月次更新,2023-11-01
LT_INT_000439,C019,SUP009,2023-12-01,23,月次更新,2023-12-01
LT_INT_000440,C019,SUP009,2024-02-01,23,月次更新,2024-02-01
LT_INT_000441,C019,SUP009,2024-03-01,22,月次更新,2024-03-01
LT_INT_000442,C019,SUP009,2024-05-01,19,月次更新,2024-05-01
LT_INT_000443,C019,SUP009,2024-06-01,21,月次更新,2024-06-01
LT_INT_000444,C019,SUP009,2024-08-01,20,月次更新,2024-08-01
LT_INT_000445,C019,SUP009,2024-09-01,19,月次更新,2024-09-01
LT_INT_000446,C019,SUP009,2024-11-01,19,月次更新,2024-11-01
LT_INT_000447,C019,SUP009,2024-12-01,17,月次更新,2024-12-01
LT_INT_000448,C019,SUP009,2025-02-01,15,月次更新,2025-02-01
LT_INT_000449,C019,SUP009,2025-03-01,15,月次更新,2025-03-01
LT_INT_000450,C019,SUP009,2025-05-01,18,月次更新,2025-05-01
LT_INT_000451,C019,SUP009,2025-06-01,17,月次更新,2025-06-01
LT_INT_000452,C019,SUP009,2025-08-01,15,月次更新,2025-08-01
LT_INT_000453,C019,SUP009,2025-09-01,15,月次更新,2025-09-01
LT_INT_000454,C019,SUP009,2025-11-01,15,月次更新,2025-11-01
LT_INT_000455,C019,SUP009,2025-12-01,15,月次更新,2025-12-01
LT000248,C020,SUP002,2023-01-01,45,初回登録,2023-01-01
LT000249,C020,SUP002,2023-04-01,39,物流混雑緩和,2023-04-01
LT000250,C020,SUP002,2023-07-01,31,増産効果,2023-07-01
LT000251,C020,SUP002,2023-10-01,28,通常,2023-10-01
LT000252,C020,SUP002,2024-01-01,28,通常,2024-01-01
LT000253,C020,SUP002,2024-04-01,24,物流混雑緩和,2024-04-01
LT000254,C020,SUP002,2024-07-01,22,通常,2024-07-01
LT000255,C020,SUP002,2024-10-01,21,通常,2024-10-01
LT000256,C020,SUP002,2025-01-01,20,通常,2025-01-01
LT000257,C020,SUP002,2025-04-01,21,通常,2025-04-01
LT000258,C020,SUP002,2025-07-01,19,通常,2025-07-01
LT000259,C020,SUP002,2025-10-01,19,通常,2025-10-01
LT000260,C020,SUP002,2026-01-01,19,通常,2026-01-01
LT_INT_000456,C020,SUP002,2023-02-01,43,月次更新,2023-02-01
LT_INT_000457,C020,SUP002,2023-03-01,41,月次更新,2023-03-01
LT_INT_000458,C020,SUP002,2023-05-01,37,月次更新,2023-05-01
LT_INT_000459,C020,SUP002,2023-06-01,32,月次更新,2023-06-01
LT_INT_000460,C020,SUP002,2023-08-01,31,月次更新,2023-08-01
LT_INT_000461,C020,SUP002,2023-09-01,29,月次更新,2023-09-01
LT_INT_000462,C020,SUP002,2023-11-01,29,月次更新,2023-11-01
LT_INT_000463,C020,SUP002,2023-12-01,27,月次更新,2023-12-01
LT_INT_000464,C020,SUP002,2024-02-01,27,月次更新,2024-02-01
LT_INT_000465,C020,SUP002,2024-03-01,24,月次更新,2024-03-01
LT_INT_000466,C020,SUP002,2024-05-01,24,月次更新,2024-05-01
LT_INT_000467,C020,SUP002,2024-06-01,21,月次更新,2024-06-01
LT_INT_000468,C020,SUP002,2024-08-01,20,月次更新,2024-08-01
LT_INT_000469,C020,SUP002,2024-09-01,21,月次更新,2024-09-01
LT_INT_000470,C020,SUP002,2024-11-01,19,月次更新,2024-11-01
LT_INT_000471,C020,SUP002,2024-12-01,20,月次更新,2024-12-01
LT_INT_000472,C020,SUP002,2025-02-01,20,月次更新,2025-02-01
LT_INT_000473,C020,SUP002,2025-03-01,20,月次更新,2025-03-01
LT_INT_000474,C020,SUP002,2025-05-01,22,月次更新,2025-05-01
