shipment_id,component_id,supplier_id,destination_warehouse_id,order_date,expected_arrival_date,actual_arrival_date,quantity,status,delay_days,delay_cause,unit_cost_usd
SH0000269,C008,SUP004,WH001,2023-12-05,2024-07-16,2024-07-16,1500,delivered,0,,28.4
SH0000270,C008,SUP004,WH008,2024-01-23,2024-09-03,2024-09-03,2500,delivered,0,,28.4
SH0000271,C008,SUP004,WH010,2024-03-19,2024-10-29,2024-10-29,1500,delivered,0,,28.4
SH0000272,C008,SUP004,WH009,2024-04-09,2024-10-15,2024-10-15,2000,delivered,0,,28.4
SH0000273,C008,SUP004,WH003,2024-06-04,2024-12-10,2024-12-10,1500,delivered,0,,28.4
SH0000274,C008,SUP004,WH010,2024-07-30,2025-01-21,2025-01-21,2500,delivered,0,,28.4
SH0000275,C008,SUP004,WH010,2024-09-10,2025-03-04,2025-03-04,1000,delivered,0,,28.4
SH0000276,C008,SUP004,WH005,2024-11-05,2025-04-22,2025-04-22,1500,delivered,0,,28.4
SH0000277,C008,SUP004,WH005,2024-11-19,2025-05-06,2025-05-06,500,delivered,0,,28.4
SH0000278,C008,SUP004,WH002,2024-12-03,2025-05-20,2025-05-20,2500,delivered,0,,28.4
SH0000279,C008,SUP004,WH007,2025-01-14,2025-07-08,2025-08-04,2000,delivered,0,,28.4
SH0000280,C008,SUP004,WH006,2025-02-25,2025-08-19,2025-08-19,1500,delivered,0,,28.4
SH0000281,C008,SUP004,WH010,2025-03-18,2025-09-09,2025-09-09,500,delivered,0,,28.4
SH0000282,C008,SUP004,WH006,2025-05-06,2025-10-14,2025-10-14,2500,delivered,0,,28.4
SH0000283,C008,SUP004,WH007,2025-06-17,2025-11-25,2025-11-25,1000,delivered,0,,28.4
SH0000284,C008,SUP004,WH007,2025-08-05,2026-01-20,2026-01-20,1000,delivered,0,,28.4
SH0000285,C008,SUP004,WH010,2025-08-26,2026-02-10,2026-02-10,1000,delivered,0,,28.4
SH0000286,C008,SUP004,WH001,2025-10-14,2026-03-31,,1000,in_transit,24,メーカー生産遅延,28.4
SH0000287,C008,SUP004,WH006,2025-11-11,2026-04-28,,2500,ordered,0,,28.4
SH0000288,C008,SUP004,WH003,2025-12-09,2026-05-26,,1500,ordered,0,,28.4
SH0000289,C008,SUP004,WH004,2026-01-13,2026-06-30,,2000,ordered,0,,28.4
SH0000290,C008,SUP004,WH004,2026-03-03,2026-08-18,,1500,ordered,0,,28.4
SH0000291,C008,SUP004,WH006,2026-03-31,2026-09-15,,2000,ordered,0,,28.4
SH0000292,C008,SUP004,WH001,2026-05-26,2026-11-10,,500,ordered,6,天候不良,28.4
SH0000293,C009,SUP009,WH002,2023-01-12,2023-11-09,2023-11-09,2000,delivered,0,,8.9
SH0000294,C009,SUP009,WH009,2023-02-09,2023-12-07,2023-12-07,2000,delivered,0,,8.9
SH0000295,C009,SUP009,WH010,2023-03-09,2024-01-04,2024-01-04,1000,delivered,0,,8.9
SH0000296,C009,SUP009,WH002,2023-04-06,2023-11-23,2023-11-23,5000,delivered,0,,8.9
SH0000297,C009,SUP009,WH005,2023-05-04,2023-12-21,2023-12-21,4000,delivered,0,,8.9
SH0000298,C009,SUP009,WH008,2023-06-15,2024-02-01,2024-02-06,2000,delayed,5,フォワーダー遅延,8.9
SH0000299,C009,SUP009,WH010,2023-08-03,2024-02-15,2024-02-15,5000,delivered,0,,8.9
SH0000300,C009,SUP009,WH010,2023-09-21,2024-04-04,2024-04-08,3000,delivered,0,,8.9
SH0000301,C009,SUP009,WH003,2023-11-02,2024-05-16,2024-05-16,2000,delivered,0,,8.9
SH0000302,C009,SUP009,WH008,2023-12-21,2024-07-04,2024-07-04,4000,delivered,0,,8.9
SH0000303,C009,SUP009,WH005,2024-02-15,2024-08-01,2024-08-01,2000,delivered,0,,8.9
SH0000304,C009,SUP009,WH002,2024-04-11,2024-09-12,2024-09-12,2000,delivered,0,,8.9
SH0000305,C009,SUP009,WH010,2024-04-25,2024-09-26,2024-09-26,5000,delivered,0,,8.9
SH0000306,C009,SUP009,WH009,2024-05-30,2024-10-31,2024-10-31,4000,delivered,0,,8.9
SH0000307,C009,SUP009,WH005,2024-07-11,2024-12-05,2024-12-05,4000,delivered,0,,8.9
SH0000308,C009,SUP009,WH006,2024-08-15,2025-01-09,2025-01-19,4000,delivered,0,,8.9
SH0000309,C009,SUP009,WH003,2024-09-19,2025-02-13,2025-03-06,4000,delivered,0,,8.9
SH0000310,C009,SUP009,WH001,2024-10-17,2025-03-06,2025-03-06,4000,delivered,0,,8.9
SH0000311,C009,SUP009,WH010,2024-11-28,2025-04-17,2025-05-10,2000,delivered,0,,8.9
SH0000312,C009,SUP009,WH006,2025-01-09,2025-05-08,2025-05-08,4000,delivered,0,,8.9
SH0000313,C009,SUP009,WH006,2025-02-20,2025-06-19,2025-06-19,3000,delivered,0,,8.9
SH0000314,C009,SUP009,WH002,2025-03-20,2025-07-17,2025-07-17,5000,delivered,0,,8.9
SH0000315,C009,SUP009,WH004,2025-04-10,2025-07-31,2025-08-05,1000,delayed,5,メーカー生産遅延,8.9
SH0000316,C009,SUP009,WH009,2025-05-15,2025-09-04,2025-09-04,1000,delivered,0,,8.9
SH0000317,C009,SUP009,WH007,2025-06-05,2025-09-25,2025-09-25,2000,delivered,0,,8.9
SH0000318,C009,SUP009,WH009,2025-06-19,2025-10-09,2025-11-03,1000,delayed,25,メーカー生産遅延,8.9
SH0000319,C009,SUP009,WH007,2025-07-10,2025-11-27,2025-11-27,2000,delivered,0,,8.9
SH0000320,C009,SUP009,WH006,2025-08-28,2026-01-15,2026-01-15,5000,delivered,0,,8.9
SH0000321,C009,SUP009,WH003,2025-09-25,2026-02-12,2026-03-08,1000,delivered,0,,8.9
SH0000322,C009,SUP009,WH006,2025-11-20,2026-04-02,,2000,in_transit,0,,8.9
SH0000323,C009,SUP009,WH001,2026-01-08,2026-05-14,,2000,ordered,0,,8.9
SH0000324,C009,SUP009,WH010,2026-03-05,2026-07-09,,4000,ordered,0,,8.9
SH0000325,C009,SUP009,WH005,2026-03-19,2026-07-23,,3000,ordered,0,,8.9
SH0000326,C009,SUP009,WH005,2026-04-16,2026-08-20,,2000,ordered,0,,8.9
SH0000327,C009,SUP009,WH001,2026-04-30,2026-09-03,,3000,ordered,0,,8.9
SH0000328,C009,SUP009,WH006,2026-06-25,2026-10-29,,4000,ordered,0,,8.9
SH0000329,C010,SUP009,WH008,2023-01-16,2023-10-23,2023-10-23,500,delivered,0,,12.5
SH0000330,C010,SUP009,WH005,2023-03-06,2023-12-11,2023-12-11,1500,delivered,0,,12.5
SH0000331,C010,SUP009,WH002,2023-05-01,2024-01-15,2024-01-15,500,delivered,0,,12.5
SH0000332,C010,SUP009,WH004,2023-06-05,2024-02-19,2024-02-19,1000,delivered,0,,12.5
SH0000333,C010,SUP009,WH004,2023-07-03,2024-01-22,2024-01-22,1000,delivered,0,,12.5
SH0000334,C010,SUP009,WH007,2023-08-21,2024-03-11,2024-03-11,1500,delivered,0,,12.5
SH0000335,C010,SUP009,WH006,2023-09-25,2024-04-15,2024-04-15,2500,delivered,0,,12.5
SH0000336,C010,SUP009,WH007,2023-11-20,2024-05-27,2024-05-27,500,delivered,0,,12.5
SH0000337,C010,SUP009,WH001,2023-12-25,2024-07-01,2024-07-01,1500,delivered,0,,12.5
SH0000338,C010,SUP009,WH008,2024-01-08,2024-07-08,2024-07-08,2000,delivered,0,,12.5
SH0000339,C010,SUP009,WH007,2024-02-12,2024-08-12,2024-08-27,2500,delayed,15,メーカー生産遅延,12.5
SH0000340,C010,SUP009,WH006,2024-04-01,2024-09-23,2024-10-07,1000,delivered,0,,12.5
SH0000341,C010,SUP009,WH001,2024-04-15,2024-10-07,2024-10-07,2500,delivered,0,,12.5
SH0000342,C010,SUP009,WH006,2024-05-20,2024-11-11,2024-11-11,1000,delivered,0,,12.5
SH0000343,C010,SUP009,WH007,2024-06-10,2024-12-02,2024-12-02,1500,delivered,0,,12.5
SH0000344,C010,SUP009,WH005,2024-07-15,2024-12-09,2024-12-09,1500,delivered,0,,12.5
SH0000345,C010,SUP009,WH003,2024-07-29,2024-12-23,2024-12-23,500,delivered,0,,12.5
SH0000346,C010,SUP009,WH005,2024-09-16,2025-02-10,2025-02-10,2000,delivered,0,,12.5
SH0000347,C010,SUP009,WH005,2024-10-28,2025-03-31,2025-03-31,1000,delivered,0,,12.5
SH0000348,C010,SUP009,WH010,2024-11-25,2025-04-28,2025-04-28,2000,delivered,0,,12.5
SH0000349,C010,SUP009,WH001,2024-12-09,2025-05-12,2025-05-17,2500,delivered,0,,12.5
SH0000350,C010,SUP009,WH003,2025-01-27,2025-06-23,2025-07-12,2000,delivered,0,,12.5
SH0000351,C010,SUP009,WH004,2025-03-03,2025-07-28,2025-07-28,2500,delivered,0,,12.5
SH0000352,C010,SUP009,WH010,2025-03-17,2025-08-11,2025-08-11,2500,delivered,0,,12.5
SH0000353,C010,SUP009,WH003,2025-05-05,2025-09-08,2025-09-08,2500,delivered,0,,12.5
SH0000354,C010,SUP009,WH009,2025-05-19,2025-09-22,2025-09-22,1000,delivered,0,,12.5
SH0000355,C010,SUP009,WH002,2025-06-30,2025-11-03,2025-11-03,2500,delivered,0,,12.5
SH0000356,C010,SUP009,WH010,2025-08-04,2025-12-22,2026-01-07,1500,delayed,16,メーカー生産遅延,12.5
SH0000357,C010,SUP009,WH009,2025-08-18,2026-01-05,2026-01-05,2000,delivered,0,,12.5
SH0000358,C010,SUP009,WH006,2025-10-06,2026-02-16,2026-02-16,500,delivered,0,,12.5
SH0000359,C010,SUP009,WH009,2025-10-20,2026-03-02,2026-03-21,2000,delayed,19,メーカー部材不足,12.5
SH0000360,C010,SUP009,WH006,2025-11-24,2026-04-06,,1000,in_transit,0,,12.5
SH0000361,C010,SUP009,WH003,2025-12-29,2026-05-11,,500,ordered,0,,12.5
SH0000362,C010,SUP009,WH003,2026-01-26,2026-06-15,,2500,ordered,0,,12.5
SH0000363,C010,SUP009,WH003,2026-02-16,2026-07-06,,2000,ordered,0,,12.5
SH0000364,C010,SUP009,WH007,2026-04-13,2026-08-31,,500,ordered,0,,12.5
SH0000365,C010,SUP009,WH008,2026-05-18,2026-10-05,,1000,ordered,0,,12.5
SH0000366,C010,SUP009,WH010,2026-06-01,2026-10-19,,2000,ordered,0,,12.5
SH0000367,C011,SUP002,WH004,2023-01-19,2023-08-31,2023-09-13,4000,delayed,13,メーカー部材不足,3.2
SH0000368,C011,SUP002,WH008,2023-03-16,2023-10-26,2023-10-26,8000,delivered,0,,3.2
SH0000369,C011,SUP002,WH003,2023-05-11,2024-01-04,2024-01-04,6000,delivered,0,,3.2
SH0000370,C011,SUP002,WH010,2023-06-08,2024-02-01,2024-02-01,8000,delivered,0,,3.2
SH0000371,C011,SUP002,WH006,2023-07-13,2023-12-28,2024-01-27,10000,delayed,30,メーカー生産遅延,3.2
SH0000372,C011,SUP002,WH007,2023-08-10,2024-01-25,2024-01-25,8000,delivered,0,,3.2
SH0000373,C011,SUP002,WH006,2023-09-28,2024-03-14,2024-03-23,10000,delayed,9,メーカー設備停止,3.2
SH0000374,C011,SUP002,WH003,2023-11-02,2024-04-04,2024-04-04,6000,delivered,0,,3.2
SH0000375,C011,SUP002,WH009,2023-11-30,2024-05-02,2024-05-02,8000,delivered,0,,3.2
SH0000376,C011,SUP002,WH009,2023-12-21,2024-05-23,2024-06-18,4000,delayed,26,メーカー生産遅延,3.2
SH0000377,C011,SUP002,WH004,2024-01-04,2024-05-09,2024-05-09,2000,delivered,0,,3.2
SH0000378,C011,SUP002,WH004,2024-01-25,2024-05-30,2024-05-30,2000,delivered,0,,3.2
SH0000379,C011,SUP002,WH008,2024-03-14,2024-07-18,2024-07-18,10000,delivered,0,,3.2
SH0000380,C011,SUP002,WH009,2024-04-18,2024-08-22,2024-08-22,8000,delivered,0,,3.2
SH0000381,C011,SUP002,WH005,2024-05-16,2024-09-19,2024-09-19,6000,delivered,0,,3.2
SH0000382,C011,SUP002,WH005,2024-06-13,2024-10-17,2024-10-17,2000,delivered,0,,3.2
SH0000383,C011,SUP002,WH008,2024-07-25,2024-11-28,2024-11-28,10000,delivered,0,,3.2
SH0000384,C011,SUP002,WH003,2024-09-12,2025-01-16,2025-01-23,6000,delayed,7,メーカー生産遅延,3.2
SH0000385,C011,SUP002,WH009,2024-10-24,2025-02-27,2025-02-27,8000,delivered,0,,3.2
SH0000386,C011,SUP002,WH001,2024-11-21,2025-03-27,2025-03-27,6000,delivered,0,,3.2
SH0000387,C011,SUP002,WH004,2024-12-05,2025-04-10,2025-04-10,6000,delivered,0,,3.2
SH0000388,C011,SUP002,WH004,2024-12-19,2025-04-24,2025-04-24,8000,delivered,0,,3.2
SH0000389,C011,SUP002,WH001,2025-01-16,2025-05-22,2025-05-22,8000,delivered,0,,3.2
SH0000390,C011,SUP002,WH007,2025-02-13,2025-06-19,2025-06-19,8000,delivered,0,,3.2
SH0000391,C011,SUP002,WH004,2025-04-03,2025-07-24,2025-07-24,6000,delivered,0,,3.2
SH0000392,C011,SUP002,WH008,2025-05-01,2025-08-21,2025-08-21,2000,delivered,0,,3.2
SH0000393,C011,SUP002,WH005,2025-05-22,2025-09-11,2025-09-24,4000,delayed,13,メーカー部材不足,3.2
SH0000394,C011,SUP002,WH009,2025-07-17,2025-11-06,2025-11-06,4000,delivered,0,,3.2
SH0000395,C011,SUP002,WH002,2025-08-14,2025-12-04,2025-12-18,8000,delivered,0,,3.2
SH0000396,C011,SUP002,WH010,2025-09-25,2026-01-15,2026-01-15,8000,delivered,0,,3.2
SH0000397,C011,SUP002,WH007,2025-11-20,2026-03-12,2026-03-12,4000,delivered,0,,3.2
SH0000398,C011,SUP002,WH001,2026-01-08,2026-04-23,,8000,ordered,0,,3.2
SH0000399,C011,SUP002,WH001,2026-02-26,2026-06-11,,10000,ordered,0,,3.2
SH0000400,C011,SUP002,WH004,2026-03-19,2026-07-02,,8000,ordered,0,,3.2
SH0000401,C011,SUP002,WH008,2026-05-14,2026-08-27,,6000,ordered,0,,3.2
SH0000402,C012,SUP002,WH001,2023-01-04,2023-09-06,2023-09-06,10000,delivered,0,,4.1
SH0000403,C012,SUP002,WH004,2023-02-01,2023-10-04,2023-10-04,2000,delivered,0,,4.1
SH0000404,C012,SUP002,WH002,2023-03-22,2023-11-22,2023-11-22,2000,delivered,0,,4.1
SH0000405,C012,SUP002,WH004,2023-04-05,2023-10-18,2023-10-18,6000,delivered,0,,4.1
SH0000406,C012,SUP002,WH010,2023-04-19,2023-11-01,2023-11-01,6000,delivered,0,,4.1
SH0000407,C012,SUP002,WH009,2023-06-07,2023-12-20,2023-12-20,2000,delivered,0,,4.1
SH0000408,C012,SUP002,WH004,2023-07-12,2024-01-10,2024-01-10,4000,delivered,0,,4.1
SH0000409,C012,SUP002,WH001,2023-09-06,2024-03-06,2024-03-06,2000,delivered,0,,4.1
SH0000410,C012,SUP002,WH007,2023-10-11,2024-03-13,2024-03-13,8000,delivered,0,,4.1
SH0000411,C012,SUP002,WH006,2023-11-29,2024-05-01,2024-05-20,6000,delivered,0,,4.1
SH0000412,C012,SUP002,WH009,2024-01-10,2024-05-29,2024-05-29,10000,delivered,0,,4.1
SH0000413,C012,SUP002,WH009,2024-02-14,2024-07-03,2024-07-03,6000,delivered,0,,4.1
SH0000414,C012,SUP002,WH009,2024-03-13,2024-07-31,2024-07-31,8000,delivered,0,,4.1
SH0000415,C012,SUP002,WH006,2024-04-24,2024-08-28,2024-08-28,10000,delivered,0,,4.1
SH0000416,C012,SUP002,WH002,2024-05-29,2024-10-02,2024-11-01,10000,delivered,0,,4.1
SH0000417,C012,SUP002,WH010,2024-07-03,2024-10-23,2024-10-23,8000,delivered,0,,4.1
SH0000418,C012,SUP002,WH010,2024-07-17,2024-11-06,2024-11-21,10000,delayed,15,メーカー部材不足,4.1
SH0000419,C012,SUP002,WH004,2024-08-07,2024-11-27,2024-11-27,10000,delivered,0,,4.1
SH0000420,C012,SUP002,WH006,2024-10-02,2025-01-22,2025-02-11,4000,delivered,0,,4.1
SH0000421,C012,SUP002,WH008,2024-11-27,2025-03-19,2025-03-19,8000,delivered,0,,4.1
SH0000422,C012,SUP002,WH009,2025-01-01,2025-04-23,2025-04-23,10000,delivered,0,,4.1
SH0000423,C012,SUP002,WH010,2025-02-19,2025-06-11,2025-06-11,6000,delivered,0,,4.1
SH0000424,C012,SUP002,WH001,2025-03-12,2025-07-02,2025-07-10,8000,delivered,0,,4.1
SH0000425,C012,SUP002,WH004,2025-03-26,2025-07-16,2025-07-16,6000,delivered,0,,4.1
SH0000426,C012,SUP002,WH005,2025-04-16,2025-07-30,2025-08-10,4000,delayed,11,通関遅延,4.1
SH0000427,C012,SUP002,WH008,2025-06-04,2025-09-17,2025-09-17,6000,delivered,0,,4.1
SH0000428,C012,SUP002,WH002,2025-07-30,2025-11-26,2025-11-26,4000,delivered,0,,4.1
SH0000429,C012,SUP002,WH006,2025-08-20,2025-12-17,2025-12-17,10000,delivered,0,,4.1
SH0000430,C012,SUP002,WH010,2025-09-17,2026-01-14,2026-01-14,8000,delivered,0,,4.1
SH0000431,C012,SUP002,WH004,2025-10-01,2026-01-14,2026-01-14,10000,delivered,0,,4.1
SH0000432,C012,SUP002,WH002,2025-11-05,2026-02-18,2026-02-18,10000,delivered,0,,4.1
SH0000433,C012,SUP002,WH010,2025-12-03,2026-03-18,2026-03-18,10000,delivered,0,,4.1
SH0000434,C012,SUP002,WH001,2026-01-07,2026-05-06,,6000,ordered,0,,4.1
SH0000435,C012,SUP002,WH009,2026-01-28,2026-05-27,,10000,ordered,0,,4.1
SH0000436,C012,SUP002,WH007,2026-03-04,2026-07-01,,10000,ordered,25,メーカー生産遅延,4.1
SH0000437,C012,SUP002,WH008,2026-04-08,2026-08-05,,2000,ordered,0,,4.1
SH0000438,C012,SUP002,WH004,2026-05-27,2026-09-23,,6000,ordered,0,,4.1
SH0000439,C013,SUP001,WH002,2023-01-25,2024-04-17,2024-04-17,500,delivered,0,,32.0
SH0000440,C013,SUP001,WH002,2023-03-22,2024-06-12,2024-06-12,500,delivered,0,,32.0
SH0000441,C013,SUP001,WH009,2023-05-10,2024-06-12,2024-06-12,750,delivered,0,,32.0
SH0000442,C013,SUP001,WH010,2023-06-21,2024-07-24,2024-07-24,750,delivered,0,,32.0
SH0000443,C013,SUP001,WH002,2023-07-12,2024-05-15,2024-05-15,250,delivered,0,,32.0
SH0000444,C013,SUP001,WH009,2023-07-26,2024-05-29,2024-05-29,1250,delivered,0,,32.0
SH0000445,C013,SUP001,WH005,2023-08-09,2024-06-12,2024-07-09,250,delivered,0,,32.0
SH0000446,C013,SUP001,WH002,2023-09-06,2024-07-10,2024-07-10,1000,delivered,0,,32.0
SH0000447,C013,SUP001,WH004,2023-09-20,2024-07-24,2024-07-24,750,delivered,0,,32.0
SH0000448,C013,SUP001,WH004,2023-10-11,2024-06-26,2024-06-26,500,delivered,0,,32.0
SH0000449,C013,SUP001,WH002,2023-11-01,2024-07-17,2024-07-17,500,delivered,0,,32.0
SH0000450,C013,SUP001,WH002,2023-11-29,2024-08-14,2024-08-14,1000,delivered,0,,32.0
SH0000451,C013,SUP001,WH009,2023-12-13,2024-08-28,2024-08-28,1000,delivered,0,,32.0
SH0000452,C013,SUP001,WH007,2024-02-07,2024-10-02,2024-10-02,250,delivered,0,,32.0
SH0000453,C013,SUP001,WH008,2024-04-03,2024-11-20,2024-11-20,1000,delivered,0,,32.0
SH0000454,C013,SUP001,WH005,2024-05-15,2025-01-01,2025-01-01,1250,delivered,0,,32.0
SH0000455,C013,SUP001,WH002,2024-06-05,2025-01-22,2025-01-28,1000,delayed,6,メーカー部材不足,32.0
SH0000456,C013,SUP001,WH005,2024-07-10,2025-02-05,2025-02-05,500,delivered,0,,32.0
SH0000457,C013,SUP001,WH006,2024-07-24,2025-02-19,2025-02-19,1000,delivered,0,,32.0
SH0000458,C013,SUP001,WH006,2024-09-18,2025-04-16,2025-04-16,1000,delivered,0,,32.0
SH0000459,C013,SUP001,WH010,2024-11-06,2025-05-21,2025-05-21,250,delivered,0,,32.0
SH0000460,C013,SUP001,WH003,2024-11-27,2025-06-11,2025-06-11,250,delivered,0,,32.0
SH0000461,C013,SUP001,WH005,2025-01-15,2025-07-30,2025-07-30,250,delivered,0,,32.0
SH0000462,C013,SUP001,WH007,2025-02-26,2025-09-10,2025-09-10,750,delivered,0,,32.0
SH0000463,C013,SUP001,WH010,2025-03-12,2025-09-24,2025-09-24,500,delivered,0,,32.0
SH0000464,C013,SUP001,WH002,2025-04-16,2025-10-29,2025-10-29,1000,delivered,0,,32.0
SH0000465,C013,SUP001,WH007,2025-04-30,2025-11-12,2025-11-12,1250,delivered,0,,32.0
SH0000466,C013,SUP001,WH007,2025-06-18,2025-12-31,2025-12-31,1000,delivered,0,,32.0
SH0000467,C013,SUP001,WH004,2025-07-09,2026-01-28,2026-01-28,750,delivered,0,,32.0
SH0000468,C013,SUP001,WH008,2025-08-27,2026-03-18,2026-03-18,1000,delivered,0,,32.0
SH0000469,C013,SUP001,WH003,2025-09-10,2026-04-01,,1250,in_transit,21,メーカー設備停止,32.0
SH0000470,C013,SUP001,WH010,2025-11-05,2026-05-20,,1000,ordered,0,,32.0
SH0000471,C013,SUP001,WH008,2025-12-10,2026-06-24,,1000,ordered,0,,32.0
SH0000472,C013,SUP001,WH001,2025-12-24,2026-07-08,,1000,ordered,0,,32.0
SH0000473,C013,SUP001,WH007,2026-02-18,2026-09-09,,750,ordered,0,,32.0
SH0000474,C013,SUP001,WH006,2026-03-18,2026-10-07,,1250,ordered,0,,32.0
SH0000475,C013,SUP001,WH005,2026-05-13,2026-12-02,,250,ordered,0,,32.0
SH0000476,C014,SUP005,WH004,2023-01-01,2023-12-17,2023-12-17,4000,delivered,0,,9.8
SH0000477,C014,SUP005,WH001,2023-02-12,2024-01-28,2024-01-28,3000,delivered,0,,9.8
SH0000478,C014,SUP005,WH006,2023-03-19,2024-03-03,2024-03-03,3000,delivered,0,,9.8
SH0000479,C014,SUP005,WH010,2023-05-07,2024-02-25,2024-03-23,5000,delivered,0,,9.8
SH0000480,C014,SUP005,WH005,2023-06-18,2024-04-07,2024-04-07,5000,delivered,0,,9.8
SH0000481,C014,SUP005,WH005,2023-07-23,2024-04-14,2024-04-14,2000,delivered,0,,9.8
SH0000482,C014,SUP005,WH003,2023-09-10,2024-06-02,2024-06-28,5000,delivered,0,,9.8
SH0000483,C014,SUP005,WH007,2023-10-01,2024-05-05,2024-05-05,4000,delivered,0,,9.8
SH0000484,C014,SUP005,WH008,2023-11-12,2024-06-16,2024-07-10,2000,delivered,0,,9.8
SH0000485,C014,SUP005,WH006,2023-12-10,2024-07-14,2024-07-14,4000,delivered,0,,9.8
SH0000486,C014,SUP005,WH006,2024-01-21,2024-08-04,2024-08-04,3000,delivered,0,,9.8
SH0000487,C014,SUP005,WH008,2024-02-18,2024-09-01,2024-09-01,4000,delivered,0,,9.8
SH0000488,C014,SUP005,WH004,2024-03-17,2024-09-29,2024-10-06,3000,delayed,7,メーカー生産遅延,9.8
SH0000489,C014,SUP005,WH005,2024-04-21,2024-10-06,2024-10-06,5000,delivered,0,,9.8
SH0000490,C014,SUP005,WH004,2024-05-05,2024-10-20,2024-10-28,3000,delivered,0,,9.8
SH0000491,C014,SUP005,WH001,2024-06-02,2024-11-17,2024-11-17,2000,delivered,0,,9.8
SH0000492,C014,SUP005,WH007,2024-06-23,2024-12-08,2024-12-08,2000,delivered,0,,9.8
SH0000493,C014,SUP005,WH006,2024-08-11,2025-01-19,2025-01-19,1000,delivered,0,,9.8
SH0000494,C014,SUP005,WH005,2024-09-22,2025-03-02,2025-03-02,3000,delivered,0,,9.8
SH0000495,C014,SUP005,WH008,2024-10-20,2025-03-30,2025-03-30,3000,delivered,0,,9.8
SH0000496,C014,SUP005,WH010,2024-12-15,2025-05-25,2025-05-25,4000,delivered,0,,9.8
SH0000497,C014,SUP005,WH003,2025-01-19,2025-06-15,2025-07-09,3000,delivered,0,,9.8
SH0000498,C014,SUP005,WH007,2025-02-23,2025-07-20,2025-08-09,2000,delivered,0,,9.8
SH0000499,C014,SUP005,WH001,2025-04-06,2025-09-14,2025-09-14,1000,delivered,0,,9.8
SH0000500,C014,SUP005,WH001,2025-04-20,2025-09-28,2025-10-11,5000,delivered,0,,9.8
SH0000501,C014,SUP005,WH007,2025-06-01,2025-11-09,2025-11-09,4000,delivered,0,,9.8
SH0000502,C014,SUP005,WH010,2025-07-20,2026-01-11,2026-01-11,5000,delivered,0,,9.8
SH0000503,C014,SUP005,WH007,2025-09-14,2026-03-08,2026-03-08,5000,delivered,0,,9.8
SH0000504,C014,SUP005,WH004,2025-10-05,2026-03-08,2026-03-08,5000,delivered,0,,9.8
SH0000505,C014,SUP005,WH004,2025-11-30,2026-05-03,,2000,ordered,0,,9.8
SH0000506,C014,SUP005,WH004,2026-01-18,2026-06-21,,4000,ordered,0,,9.8
SH0000507,C014,SUP005,WH009,2026-03-01,2026-08-02,,4000,ordered,0,,9.8
SH0000508,C014,SUP005,WH010,2026-04-12,2026-09-13,,2000,ordered,0,,9.8
SH0000509,C014,SUP005,WH009,2026-05-10,2026-10-11,,2000,ordered,0,,9.8
SH0000510,C015,SUP004,WH007,2023-01-24,2023-08-22,2023-08-22,2000,delivered,0,,6.5
SH0000511,C015,SUP004,WH006,2023-02-28,2023-09-26,2023-09-26,4000,delivered,0,,6.5
SH0000512,C015,SUP004,WH006,2023-03-21,2023-10-17,2023-11-14,10000,delivered,0,,6.5
SH0000513,C015,SUP004,WH010,2023-05-09,2023-11-14,2023-11-14,10000,delivered,0,,6.5
SH0000514,C015,SUP004,WH004,2023-06-13,2023-12-19,2023-12-19,6000,delivered,0,,6.5
SH0000515,C015,SUP004,WH002,2023-07-04,2023-12-19,2023-12-19,10000,delivered,0,,6.5
SH0000516,C015,SUP004,WH007,2023-07-18,2024-01-02,2024-01-02,6000,delivered,0,,6.5
SH0000517,C015,SUP004,WH007,2023-08-29,2024-02-13,2024-02-22,4000,delivered,0,,6.5
SH0000518,C015,SUP004,WH010,2023-09-19,2024-03-05,2024-03-05,10000,delivered,0,,6.5
SH0000519,C015,SUP004,WH006,2023-11-07,2024-04-02,2024-04-17,8000,delivered,0,,6.5
SH0000520,C015,SUP004,WH003,2023-12-26,2024-05-21,2024-05-21,8000,delivered,0,,6.5
SH0000521,C015,SUP004,WH009,2024-01-16,2024-05-21,2024-05-25,8000,delayed,4,メーカー設備停止,6.5
SH0000522,C015,SUP004,WH008,2024-02-20,2024-06-25,2024-06-25,8000,delivered,0,,6.5
SH0000523,C015,SUP004,WH009,2024-04-16,2024-08-06,2024-08-06,8000,delivered,0,,6.5
SH0000524,C015,SUP004,WH004,2024-06-04,2024-09-24,2024-09-24,8000,delivered,0,,6.5
SH0000525,C015,SUP004,WH009,2024-06-18,2024-10-08,2024-10-08,10000,delivered,0,,6.5
SH0000526,C015,SUP004,WH006,2024-07-02,2024-10-15,2024-10-15,8000,delivered,0,,6.5
SH0000527,C015,SUP004,WH007,2024-07-30,2024-11-12,2024-11-12,10000,delivered,0,,6.5
SH0000528,C015,SUP004,WH004,2024-09-10,2024-12-24,2024-12-24,6000,delivered,0,,6.5
SH0000529,C015,SUP004,WH008,2024-10-01,2025-01-07,2025-01-07,8000,delivered,0,,6.5
SH0000530,C015,SUP004,WH005,2024-10-22,2025-01-28,2025-02-03,2000,delivered,0,,6.5
SH0000531,C015,SUP004,WH004,2024-11-12,2025-02-18,2025-02-18,10000,delivered,0,,6.5
SH0000532,C015,SUP004,WH008,2024-12-31,2025-04-08,2025-04-08,8000,delivered,0,,6.5
