forecast_id,product_id,customer_id,forecast_month,forecast_qty,forecast_accuracy,created_at
FC001388,P036,CUS003,2024-11-01 00:00:00,392,0.6356,2024-09-17
FC001389,P036,CUS003,2024-12-01 00:00:00,368,0.6876,2024-11-11
FC001390,P036,CUS003,2025-01-01 00:00:00,350,0.5285,2024-12-06
FC001391,P036,CUS003,2025-02-01 00:00:00,339,0.6281,2025-01-05
FC001392,P036,CUS003,2025-03-01 00:00:00,370,0.5173,2025-01-18
FC001393,P036,CUS003,2025-04-01 00:00:00,432,0.6238,2025-02-17
FC001394,P036,CUS003,2025-05-01 00:00:00,430,0.6476,2025-03-18
FC001395,P036,CUS003,2025-06-01 00:00:00,470,0.6935,2025-04-21
FC001396,P036,CUS003,2025-07-01 00:00:00,443,0.5804,2025-06-06
FC001397,P036,CUS003,2025-08-01 00:00:00,444,0.7169,2025-07-04
FC001398,P036,CUS003,2025-09-01 00:00:00,399,0.6368,2025-08-08
FC001399,P036,CUS003,2025-10-01 00:00:00,417,0.5991,2025-08-28
FC001400,P036,CUS003,2025-11-01 00:00:00,411,0.5786,2025-10-08
FC001401,P036,CUS003,2025-12-01 00:00:00,420,0.6919,2025-10-18
FC001402,P036,CUS003,2026-01-01 00:00:00,382,0.7615,2025-11-23
FC001403,P036,CUS003,2026-02-01 00:00:00,404,0.6669,2025-12-26
FC001404,P036,CUS003,2026-03-01 00:00:00,399,0.7541,2026-01-15
FC001405,P037,CUS003,2023-01-01 00:00:00,285,0.676,2022-11-17
FC001406,P037,CUS003,2023-02-01 00:00:00,367,0.5866,2022-12-30
FC001407,P037,CUS003,2023-03-01 00:00:00,379,0.5171,2023-02-03
FC001408,P037,CUS003,2023-04-01 00:00:00,434,0.5386,2023-03-02
FC001409,P037,CUS003,2023-05-01 00:00:00,451,0.5901,2023-03-26
FC001410,P037,CUS003,2023-06-01 00:00:00,498,0.5885,2023-04-25
FC001411,P037,CUS003,2023-07-01 00:00:00,518,0.6,2023-05-21
FC001412,P037,CUS003,2023-08-01 00:00:00,358,0.5108,2023-07-05
FC001413,P037,CUS003,2023-09-01 00:00:00,457,0.6747,2023-08-11
FC001414,P037,CUS003,2023-10-01 00:00:00,364,0.6981,2023-09-01
FC001415,P037,CUS003,2023-11-01 00:00:00,328,0.5878,2023-10-04
FC001416,P037,CUS003,2023-12-01 00:00:00,394,0.5145,2023-11-02
FC001417,P037,CUS003,2024-01-01 00:00:00,404,0.6871,2023-11-26
FC001418,P037,CUS003,2024-02-01 00:00:00,399,0.6778,2023-12-29
FC001419,P037,CUS003,2024-03-01 00:00:00,398,0.7025,2024-01-31
FC001420,P037,CUS003,2024-04-01 00:00:00,462,0.7191,2024-03-09
FC001421,P037,CUS003,2024-05-01 00:00:00,532,0.6864,2024-04-11
FC001422,P037,CUS003,2024-06-01 00:00:00,580,0.5954,2024-05-06
FC001423,P037,CUS003,2024-07-01 00:00:00,455,0.6236,2024-05-29
FC001424,P037,CUS003,2024-08-01 00:00:00,408,0.6308,2024-07-06
FC001425,P037,CUS003,2024-09-01 00:00:00,381,0.5909,2024-07-19
FC001426,P037,CUS003,2024-10-01 00:00:00,390,0.6966,2024-09-09
FC001427,P037,CUS003,2024-11-01 00:00:00,379,0.5594,2024-10-02
FC001428,P037,CUS003,2024-12-01 00:00:00,354,0.5209,2024-11-09
FC001429,P037,CUS003,2025-01-01 00:00:00,432,0.6505,2024-11-24
FC001430,P037,CUS003,2025-02-01 00:00:00,426,0.6103,2025-01-04
FC001431,P037,CUS003,2025-03-01 00:00:00,408,0.5555,2025-01-30
FC001432,P037,CUS003,2025-04-01 00:00:00,498,0.6721,2025-02-19
FC001433,P037,CUS003,2025-05-01 00:00:00,504,0.6697,2025-04-09
FC001434,P037,CUS003,2025-06-01 00:00:00,514,0.6752,2025-04-24
FC001435,P037,CUS003,2025-07-01 00:00:00,579,0.6042,2025-05-26
FC001436,P037,CUS003,2025-08-01 00:00:00,501,0.7091,2025-06-17
FC001437,P037,CUS003,2025-09-01 00:00:00,429,0.653,2025-07-29
FC001438,P037,CUS003,2025-10-01 00:00:00,374,0.6787,2025-08-21
FC001439,P037,CUS003,2025-11-01 00:00:00,410,0.5828,2025-09-19
FC001440,P037,CUS003,2025-12-01 00:00:00,387,0.723,2025-10-17
FC001441,P037,CUS003,2026-01-01 00:00:00,409,0.6293,2025-12-03
FC001442,P037,CUS003,2026-02-01 00:00:00,397,0.6826,2025-12-18
FC001443,P037,CUS003,2026-03-01 00:00:00,491,0.732,2026-02-09
FC001444,P038,CUS003,2023-01-01 00:00:00,291,0.6084,2022-12-09
FC001445,P038,CUS003,2023-02-01 00:00:00,373,0.52,2022-12-26
FC001446,P038,CUS003,2023-03-01 00:00:00,378,0.5214,2023-01-31
FC001447,P038,CUS003,2023-04-01 00:00:00,410,0.6867,2023-03-06
FC001448,P038,CUS003,2023-05-01 00:00:00,471,0.5416,2023-03-22
FC001449,P038,CUS003,2023-06-01 00:00:00,438,0.5326,2023-04-23
FC001450,P038,CUS003,2023-07-01 00:00:00,406,0.521,2023-06-05
FC001451,P038,CUS003,2023-08-01 00:00:00,437,0.5782,2023-07-11
FC001452,P038,CUS003,2023-09-01 00:00:00,404,0.6996,2023-07-26
FC001453,P038,CUS003,2023-10-01 00:00:00,313,0.6576,2023-09-09
FC001454,P038,CUS003,2023-11-01 00:00:00,336,0.5803,2023-10-06
FC001455,P038,CUS003,2023-12-01 00:00:00,316,0.7136,2023-11-07
FC001456,P038,CUS003,2024-01-01 00:00:00,299,0.5884,2023-12-05
FC001457,P038,CUS003,2024-02-01 00:00:00,383,0.6254,2024-01-02
FC001458,P038,CUS003,2024-03-01 00:00:00,406,0.5895,2024-01-31
FC001459,P038,CUS003,2024-04-01 00:00:00,390,0.5106,2024-02-23
FC001460,P038,CUS003,2024-05-01 00:00:00,413,0.6066,2024-03-17
FC001461,P038,CUS003,2024-06-01 00:00:00,427,0.6036,2024-05-05
FC001462,P038,CUS003,2024-07-01 00:00:00,469,0.5686,2024-05-20
FC001463,P038,CUS003,2024-08-01 00:00:00,413,0.5494,2024-07-08
FC001464,P038,CUS003,2024-09-01 00:00:00,354,0.7066,2024-08-02
FC001465,P038,CUS003,2024-10-01 00:00:00,383,0.6076,2024-09-02
FC001466,P038,CUS003,2024-11-01 00:00:00,318,0.6695,2024-10-09
FC001467,P038,CUS003,2024-12-01 00:00:00,348,0.659,2024-11-07
FC001468,P038,CUS003,2025-01-01 00:00:00,374,0.5967,2024-12-06
FC001469,P038,CUS003,2025-02-01 00:00:00,358,0.6727,2025-01-10
FC001470,P038,CUS003,2025-03-01 00:00:00,460,0.5419,2025-01-24
FC001471,P038,CUS003,2025-04-01 00:00:00,383,0.692,2025-02-16
FC001472,P038,CUS003,2025-05-01 00:00:00,399,0.6387,2025-04-10
FC001473,P038,CUS003,2025-06-01 00:00:00,414,0.6343,2025-04-27
FC001474,P038,CUS003,2025-07-01 00:00:00,436,0.6326,2025-06-07
FC001475,P038,CUS003,2025-08-01 00:00:00,413,0.6021,2025-06-19
FC001476,P038,CUS003,2025-09-01 00:00:00,418,0.5969,2025-08-08
FC001477,P038,CUS003,2025-10-01 00:00:00,337,0.7283,2025-08-26
FC001478,P038,CUS003,2025-11-01 00:00:00,358,0.7405,2025-10-05
FC001479,P038,CUS003,2025-12-01 00:00:00,372,0.6849,2025-11-06
FC001480,P038,CUS003,2026-01-01 00:00:00,311,0.6509,2025-12-08
FC001481,P038,CUS003,2026-02-01 00:00:00,358,0.6489,2025-12-22
FC001482,P038,CUS003,2026-03-01 00:00:00,414,0.754,2026-02-05
FC001483,P039,CUS003,2023-01-01 00:00:00,335,0.6055,2022-11-27
FC001484,P039,CUS003,2023-02-01 00:00:00,390,0.5332,2023-01-04
FC001485,P039,CUS003,2023-03-01 00:00:00,413,0.6399,2023-01-15
FC001486,P039,CUS003,2023-04-01 00:00:00,460,0.6373,2023-02-25
FC001487,P039,CUS003,2023-05-01 00:00:00,545,0.5784,2023-03-22
FC001488,P039,CUS003,2023-06-01 00:00:00,447,0.6296,2023-04-20
FC001489,P039,CUS003,2023-07-01 00:00:00,533,0.5845,2023-05-19
FC001490,P039,CUS003,2023-08-01 00:00:00,447,0.633,2023-06-25
FC001491,P039,CUS003,2023-09-01 00:00:00,397,0.6061,2023-07-25
FC001492,P039,CUS003,2023-10-01 00:00:00,383,0.6492,2023-09-09
FC001493,P039,CUS003,2023-11-01 00:00:00,345,0.7036,2023-09-26
FC001494,P039,CUS003,2023-12-01 00:00:00,363,0.6091,2023-10-31
FC001495,P039,CUS003,2024-01-01 00:00:00,341,0.6315,2023-11-26
FC001496,P039,CUS003,2024-02-01 00:00:00,404,0.5452,2023-12-29
FC001497,P039,CUS003,2024-03-01 00:00:00,441,0.5732,2024-02-04
FC001498,P039,CUS003,2024-04-01 00:00:00,481,0.5174,2024-03-07
FC001499,P039,CUS003,2024-05-01 00:00:00,453,0.5433,2024-04-04
FC001500,P039,CUS003,2024-06-01 00:00:00,553,0.6713,2024-05-02
FC001501,P039,CUS003,2024-07-01 00:00:00,488,0.6515,2024-06-05
FC001502,P039,CUS003,2024-08-01 00:00:00,431,0.647,2024-06-22
FC001503,P039,CUS003,2024-09-01 00:00:00,446,0.5488,2024-07-25
FC001504,P039,CUS003,2024-10-01 00:00:00,404,0.6613,2024-09-07
FC001505,P039,CUS003,2024-11-01 00:00:00,380,0.6996,2024-10-11
FC001506,P039,CUS003,2024-12-01 00:00:00,372,0.5777,2024-11-06
FC001507,P039,CUS003,2025-01-01 00:00:00,357,0.6972,2024-11-22
FC001508,P039,CUS003,2025-02-01 00:00:00,411,0.6017,2024-12-20
FC001509,P039,CUS003,2025-03-01 00:00:00,440,0.6172,2025-02-03
FC001510,P039,CUS003,2025-04-01 00:00:00,413,0.5908,2025-02-25
FC001511,P039,CUS003,2025-05-01 00:00:00,527,0.5351,2025-03-23
FC001512,P039,CUS003,2025-06-01 00:00:00,502,0.6474,2025-04-24
FC001513,P039,CUS003,2025-07-01 00:00:00,524,0.6772,2025-06-03
FC001514,P039,CUS003,2025-08-01 00:00:00,467,0.5442,2025-06-21
FC001515,P039,CUS003,2025-09-01 00:00:00,435,0.6175,2025-08-05
FC001516,P039,CUS003,2025-10-01 00:00:00,455,0.5837,2025-09-07
FC001517,P039,CUS003,2025-11-01 00:00:00,416,0.7078,2025-09-26
FC001518,P039,CUS003,2025-12-01 00:00:00,405,0.7038,2025-11-07
FC001519,P039,CUS003,2026-01-01 00:00:00,386,0.6814,2025-11-23
FC001520,P039,CUS003,2026-02-01 00:00:00,415,0.7331,2025-12-18
FC001521,P039,CUS003,2026-03-01 00:00:00,403,0.7714,2026-01-19
FC001522,P040,CUS003,2023-01-01 00:00:00,209,0.7133,2022-12-12
FC001523,P040,CUS003,2023-02-01 00:00:00,254,0.5102,2022-12-27
FC001524,P040,CUS003,2023-03-01 00:00:00,227,0.5164,2023-02-08
FC001525,P040,CUS003,2023-04-01 00:00:00,260,0.5064,2023-02-25
FC001526,P040,CUS003,2023-05-01 00:00:00,260,0.6117,2023-03-30
FC001527,P040,CUS003,2023-06-01 00:00:00,263,0.6042,2023-04-20
FC001528,P040,CUS003,2023-07-01 00:00:00,317,0.633,2023-05-29
FC001529,P040,CUS003,2023-08-01 00:00:00,287,0.5439,2023-07-10
FC001530,P040,CUS003,2023-09-01 00:00:00,270,0.5861,2023-07-26
FC001531,P040,CUS003,2023-10-01 00:00:00,224,0.7043,2023-08-17
FC001532,P040,CUS003,2023-11-01 00:00:00,227,0.548,2023-09-26
FC001533,P040,CUS003,2023-12-01 00:00:00,218,0.5112,2023-10-20
FC001534,P040,CUS003,2024-01-01 00:00:00,224,0.688,2023-11-29
FC001535,P040,CUS003,2024-02-01 00:00:00,230,0.5599,2024-01-04
FC001536,P040,CUS003,2024-03-01 00:00:00,266,0.6103,2024-01-24
FC001537,P040,CUS003,2024-04-01 00:00:00,258,0.5363,2024-02-20
FC001538,P040,CUS003,2024-05-01 00:00:00,303,0.6612,2024-04-05
FC001539,P040,CUS003,2024-06-01 00:00:00,263,0.5905,2024-05-01
FC001540,P040,CUS003,2024-07-01 00:00:00,315,0.6813,2024-05-27
FC001541,P040,CUS003,2024-08-01 00:00:00,280,0.5486,2024-06-20
FC001542,P040,CUS003,2024-09-01 00:00:00,279,0.5627,2024-08-08
FC001543,P040,CUS003,2024-10-01 00:00:00,260,0.5399,2024-08-28
FC001544,P040,CUS003,2024-11-01 00:00:00,208,0.5913,2024-10-07
FC001545,P040,CUS003,2024-12-01 00:00:00,241,0.5091,2024-10-17
FC001546,P040,CUS003,2025-01-01 00:00:00,243,0.7161,2024-11-20
FC001547,P040,CUS003,2025-02-01 00:00:00,243,0.5089,2024-12-23
FC001548,P040,CUS003,2025-03-01 00:00:00,260,0.6467,2025-02-07
FC001549,P040,CUS003,2025-04-01 00:00:00,298,0.5662,2025-03-10
FC001550,P040,CUS003,2025-05-01 00:00:00,278,0.5142,2025-04-04
FC001551,P040,CUS003,2025-06-01 00:00:00,285,0.6864,2025-04-30
FC001552,P040,CUS003,2025-07-01 00:00:00,328,0.5765,2025-05-26
FC001553,P040,CUS003,2025-08-01 00:00:00,276,0.6827,2025-06-18
FC001554,P040,CUS003,2025-09-01 00:00:00,325,0.5718,2025-07-23
FC001555,P040,CUS003,2025-10-01 00:00:00,248,0.7364,2025-08-17
FC001556,P040,CUS003,2025-11-01 00:00:00,237,0.5744,2025-10-06
FC001557,P040,CUS003,2025-12-01 00:00:00,256,0.5666,2025-11-04
FC001558,P040,CUS003,2026-01-01 00:00:00,243,0.6604,2025-11-21
FC001559,P040,CUS003,2026-02-01 00:00:00,268,0.6935,2026-01-07
FC001560,P040,CUS003,2026-03-01 00:00:00,278,0.7358,2026-02-01
FC001561,P041,CUS004,2023-01-01 00:00:00,1016,0.607,2022-11-26
FC001562,P041,CUS004,2023-02-01 00:00:00,1211,0.5874,2022-12-21
FC001563,P041,CUS004,2023-03-01 00:00:00,1273,0.7003,2023-01-23
FC001564,P041,CUS004,2023-04-01 00:00:00,1350,0.503,2023-03-01
FC001565,P041,CUS004,2023-05-01 00:00:00,1284,0.6697,2023-04-05
FC001566,P041,CUS004,2023-06-01 00:00:00,1605,0.6387,2023-04-30
FC001567,P041,CUS004,2023-07-01 00:00:00,1333,0.6407,2023-06-08
FC001568,P041,CUS004,2023-08-01 00:00:00,1309,0.5774,2023-06-26
FC001569,P041,CUS004,2023-09-01 00:00:00,1189,0.6234,2023-08-04
FC001570,P041,CUS004,2023-10-01 00:00:00,1383,0.5856,2023-08-17
FC001571,P041,CUS004,2023-11-01 00:00:00,979,0.6162,2023-09-24
FC001572,P041,CUS004,2023-12-01 00:00:00,1017,0.5659,2023-11-04
FC001573,P041,CUS004,2024-01-01 00:00:00,1116,0.5499,2023-11-28
FC001574,P041,CUS004,2024-02-01 00:00:00,939,0.6911,2024-01-12
FC001575,P041,CUS004,2024-03-01 00:00:00,1200,0.7185,2024-01-16
FC001576,P041,CUS004,2024-04-01 00:00:00,1388,0.618,2024-02-20
FC001577,P041,CUS004,2024-05-01 00:00:00,1390,0.6212,2024-03-31
FC001578,P041,CUS004,2024-06-01 00:00:00,1280,0.6407,2024-05-12
FC001579,P041,CUS004,2024-07-01 00:00:00,1433,0.6707,2024-05-30
FC001580,P041,CUS004,2024-08-01 00:00:00,1311,0.6883,2024-07-02
FC001581,P041,CUS004,2024-09-01 00:00:00,1514,0.5221,2024-08-01
FC001582,P041,CUS004,2024-10-01 00:00:00,1309,0.6204,2024-08-24
FC001583,P041,CUS004,2024-11-01 00:00:00,1111,0.5581,2024-10-06
FC001584,P041,CUS004,2024-12-01 00:00:00,1329,0.5349,2024-11-05
FC001585,P041,CUS004,2025-01-01 00:00:00,1151,0.6046,2024-12-05
FC001586,P041,CUS004,2025-02-01 00:00:00,1292,0.6108,2025-01-05
FC001587,P041,CUS004,2025-03-01 00:00:00,1374,0.5884,2025-02-06
FC001588,P041,CUS004,2025-04-01 00:00:00,1334,0.6601,2025-02-19
FC001589,P041,CUS004,2025-05-01 00:00:00,1637,0.5636,2025-03-25
FC001590,P041,CUS004,2025-06-01 00:00:00,1494,0.7038,2025-04-27
FC001591,P041,CUS004,2025-07-01 00:00:00,1438,0.5715,2025-05-24
FC001592,P041,CUS004,2025-08-01 00:00:00,1514,0.5702,2025-06-27
FC001593,P041,CUS004,2025-09-01 00:00:00,1419,0.5179,2025-07-31
FC001594,P041,CUS004,2025-10-01 00:00:00,1402,0.5947,2025-08-24
FC001595,P041,CUS004,2025-11-01 00:00:00,1256,0.7005,2025-09-25
FC001596,P041,CUS004,2025-12-01 00:00:00,1233,0.6184,2025-10-31
FC001597,P041,CUS004,2026-01-01 00:00:00,1069,0.7134,2025-12-09
FC001598,P041,CUS004,2026-02-01 00:00:00,1356,0.6344,2025-12-29
FC001599,P041,CUS004,2026-03-01 00:00:00,1361,0.7595,2026-01-28
FC001600,P042,CUS004,2023-01-01 00:00:00,938,0.6338,2022-11-23
FC001601,P042,CUS004,2023-02-01 00:00:00,1023,0.6583,2023-01-04
FC001602,P042,CUS004,2023-03-01 00:00:00,1032,0.561,2023-01-21
FC001603,P042,CUS004,2023-04-01 00:00:00,1125,0.6119,2023-02-27
FC001604,P042,CUS004,2023-05-01 00:00:00,1273,0.5463,2023-03-31
FC001605,P042,CUS004,2023-06-01 00:00:00,1179,0.6083,2023-04-24
FC001606,P042,CUS004,2023-07-01 00:00:00,1302,0.5716,2023-05-24
FC001607,P042,CUS004,2023-08-01 00:00:00,1104,0.5817,2023-06-17
FC001608,P042,CUS004,2023-09-01 00:00:00,945,0.6269,2023-07-30
FC001609,P042,CUS004,2023-10-01 00:00:00,1047,0.5634,2023-08-19
FC001610,P042,CUS004,2023-11-01 00:00:00,917,0.6681,2023-09-17
FC001611,P042,CUS004,2023-12-01 00:00:00,1016,0.7156,2023-10-22
FC001612,P042,CUS004,2024-01-01 00:00:00,967,0.5563,2023-11-19
FC001613,P042,CUS004,2024-02-01 00:00:00,988,0.7134,2023-12-25
FC001614,P042,CUS004,2024-03-01 00:00:00,1206,0.6454,2024-02-07
FC001615,P042,CUS004,2024-04-01 00:00:00,1187,0.6409,2024-02-26
FC001616,P042,CUS004,2024-05-01 00:00:00,1231,0.5096,2024-04-08
FC001617,P042,CUS004,2024-06-01 00:00:00,1202,0.6711,2024-04-25
FC001618,P042,CUS004,2024-07-01 00:00:00,1300,0.6043,2024-05-17
FC001619,P042,CUS004,2024-08-01 00:00:00,1212,0.5276,2024-06-21
FC001620,P042,CUS004,2024-09-01 00:00:00,1149,0.5474,2024-08-06
FC001621,P042,CUS004,2024-10-01 00:00:00,942,0.6793,2024-08-18
FC001622,P042,CUS004,2024-11-01 00:00:00,937,0.6545,2024-10-02
FC001623,P042,CUS004,2024-12-01 00:00:00,928,0.5399,2024-11-09
FC001624,P042,CUS004,2025-01-01 00:00:00,914,0.6241,2024-12-03
FC001625,P042,CUS004,2025-02-01 00:00:00,854,0.6882,2024-12-23
FC001626,P042,CUS004,2025-03-01 00:00:00,1203,0.6009,2025-01-30
FC001627,P042,CUS004,2025-04-01 00:00:00,1120,0.5856,2025-03-10
FC001628,P042,CUS004,2025-05-01 00:00:00,1375,0.6523,2025-04-01
FC001629,P042,CUS004,2025-06-01 00:00:00,1347,0.5271,2025-05-04
FC001630,P042,CUS004,2025-07-01 00:00:00,1406,0.5252,2025-05-30
FC001631,P042,CUS004,2025-08-01 00:00:00,1240,0.6767,2025-07-01
FC001632,P042,CUS004,2025-09-01 00:00:00,1270,0.6345,2025-07-27
FC001633,P042,CUS004,2025-10-01 00:00:00,1173,0.7162,2025-09-11
FC001634,P042,CUS004,2025-11-01 00:00:00,1005,0.7193,2025-10-05
FC001635,P042,CUS004,2025-12-01 00:00:00,902,0.6576,2025-11-09
FC001636,P042,CUS004,2026-01-01 00:00:00,862,0.7155,2025-11-30
FC001637,P042,CUS004,2026-02-01 00:00:00,1122,0.6207,2025-12-26
FC001638,P042,CUS004,2026-03-01 00:00:00,1210,0.7787,2026-01-16
FC001639,P043,CUS004,2023-01-01 00:00:00,803,0.522,2022-12-08
FC001640,P043,CUS004,2023-02-01 00:00:00,825,0.639,2022-12-31
FC001641,P043,CUS004,2023-03-01 00:00:00,905,0.6113,2023-01-20
FC001642,P043,CUS004,2023-04-01 00:00:00,1054,0.6057,2023-02-24
FC001643,P043,CUS004,2023-05-01 00:00:00,1063,0.6379,2023-04-01
FC001644,P043,CUS004,2023-06-01 00:00:00,1056,0.6878,2023-04-28
FC001645,P043,CUS004,2023-07-01 00:00:00,1162,0.6877,2023-05-28
FC001646,P043,CUS004,2023-08-01 00:00:00,994,0.5708,2023-06-20
FC001647,P043,CUS004,2023-09-01 00:00:00,844,0.5079,2023-07-20
FC001648,P043,CUS004,2023-10-01 00:00:00,851,0.7183,2023-08-24
FC001649,P043,CUS004,2023-11-01 00:00:00,738,0.6198,2023-10-01
FC001650,P043,CUS004,2023-12-01 00:00:00,844,0.6845,2023-11-04
FC001651,P043,CUS004,2024-01-01 00:00:00,853,0.6118,2023-12-04
FC001652,P043,CUS004,2024-02-01 00:00:00,812,0.6609,2024-01-12
FC001653,P043,CUS004,2024-03-01 00:00:00,1099,0.5241,2024-01-30
FC001654,P043,CUS004,2024-04-01 00:00:00,1033,0.6517,2024-02-24
FC001655,P043,CUS004,2024-05-01 00:00:00,1286,0.5731,2024-03-27
FC001656,P043,CUS004,2024-06-01 00:00:00,1122,0.6389,2024-04-18
FC001657,P043,CUS004,2024-07-01 00:00:00,1029,0.5413,2024-06-11
FC001658,P043,CUS004,2024-08-01 00:00:00,1075,0.6727,2024-07-06
FC001659,P043,CUS004,2024-09-01 00:00:00,890,0.6324,2024-08-07
FC001660,P043,CUS004,2024-10-01 00:00:00,953,0.6101,2024-08-22
FC001661,P043,CUS004,2024-11-01 00:00:00,802,0.7149,2024-09-29
FC001662,P043,CUS004,2024-12-01 00:00:00,877,0.5177,2024-10-26
FC001663,P043,CUS004,2025-01-01 00:00:00,872,0.6595,2024-11-21
FC001664,P043,CUS004,2025-02-01 00:00:00,755,0.595,2024-12-23
FC001665,P043,CUS004,2025-03-01 00:00:00,985,0.6381,2025-02-07
FC001666,P043,CUS004,2025-04-01 00:00:00,913,0.7004,2025-03-03
FC001667,P043,CUS004,2025-05-01 00:00:00,1203,0.6162,2025-03-20
FC001668,P043,CUS004,2025-06-01 00:00:00,1215,0.5958,2025-05-06
FC001669,P043,CUS004,2025-07-01 00:00:00,1110,0.5308,2025-06-11
FC001670,P043,CUS004,2025-08-01 00:00:00,1126,0.5099,2025-07-09
FC001671,P043,CUS004,2025-09-01 00:00:00,1000,0.5753,2025-08-12
FC001672,P043,CUS004,2025-10-01 00:00:00,973,0.6356,2025-09-07
FC001673,P043,CUS004,2025-11-01 00:00:00,931,0.5895,2025-09-17
FC001674,P043,CUS004,2025-12-01 00:00:00,868,0.6943,2025-10-31
FC001675,P043,CUS004,2026-01-01 00:00:00,764,0.7649,2025-11-18
FC001676,P043,CUS004,2026-02-01 00:00:00,975,0.7489,2026-01-11
FC001677,P043,CUS004,2026-03-01 00:00:00,1016,0.7646,2026-02-04
FC001678,P044,CUS004,2023-01-01 00:00:00,710,0.6751,2022-11-30
FC001679,P044,CUS004,2023-02-01 00:00:00,714,0.5251,2023-01-05
FC001680,P044,CUS004,2023-03-01 00:00:00,733,0.6913,2023-01-26
FC001681,P044,CUS004,2023-04-01 00:00:00,823,0.6918,2023-02-17
FC001682,P044,CUS004,2023-05-01 00:00:00,1087,0.6205,2023-03-26
FC001683,P044,CUS004,2023-06-01 00:00:00,858,0.6531,2023-05-03
FC001684,P044,CUS004,2023-07-01 00:00:00,828,0.6289,2023-06-06
FC001685,P044,CUS004,2023-08-01 00:00:00,816,0.6871,2023-06-26
FC001686,P044,CUS004,2023-09-01 00:00:00,760,0.5606,2023-07-28
FC001687,P044,CUS004,2023-10-01 00:00:00,693,0.6213,2023-08-21
FC001688,P044,CUS004,2023-11-01 00:00:00,649,0.5938,2023-10-09
FC001689,P044,CUS004,2023-12-01 00:00:00,668,0.6618,2023-10-17
FC001690,P044,CUS004,2024-01-01 00:00:00,739,0.5873,2023-12-09
FC001691,P044,CUS004,2024-02-01 00:00:00,692,0.5279,2023-12-25
FC001692,P044,CUS004,2024-03-01 00:00:00,816,0.7043,2024-01-26
FC001693,P044,CUS004,2024-04-01 00:00:00,834,0.7062,2024-03-05
FC001694,P044,CUS004,2024-05-01 00:00:00,856,0.674,2024-04-09
FC001695,P044,CUS004,2024-06-01 00:00:00,887,0.5204,2024-04-18
FC001696,P044,CUS004,2024-07-01 00:00:00,839,0.5817,2024-06-10
FC001697,P044,CUS004,2024-08-01 00:00:00,834,0.5533,2024-07-09
FC001698,P044,CUS004,2024-09-01 00:00:00,830,0.6615,2024-08-05
FC001699,P044,CUS004,2024-10-01 00:00:00,712,0.6587,2024-08-31
FC001700,P044,CUS004,2024-11-01 00:00:00,766,0.6405,2024-09-28
FC001701,P044,CUS004,2024-12-01 00:00:00,685,0.5909,2024-10-19
FC001702,P044,CUS004,2025-01-01 00:00:00,693,0.5947,2024-12-11
FC001703,P044,CUS004,2025-02-01 00:00:00,687,0.5791,2024-12-21
FC001704,P044,CUS004,2025-03-01 00:00:00,821,0.6815,2025-01-22
FC001705,P044,CUS004,2025-04-01 00:00:00,903,0.564,2025-03-04
FC001706,P044,CUS004,2025-05-01 00:00:00,988,0.512,2025-03-23
FC001707,P044,CUS004,2025-06-01 00:00:00,1027,0.6835,2025-05-08
FC001708,P044,CUS004,2025-07-01 00:00:00,882,0.7008,2025-06-03
FC001709,P044,CUS004,2025-08-01 00:00:00,812,0.5455,2025-06-26
FC001710,P044,CUS004,2025-09-01 00:00:00,809,0.6844,2025-08-07
FC001711,P044,CUS004,2025-10-01 00:00:00,831,0.6431,2025-08-23
FC001712,P044,CUS004,2025-11-01 00:00:00,670,0.6616,2025-09-19
FC001713,P044,CUS004,2025-12-01 00:00:00,846,0.7487,2025-11-05
FC001714,P044,CUS004,2026-01-01 00:00:00,787,0.6803,2025-11-27
FC001715,P044,CUS004,2026-02-01 00:00:00,780,0.6782,2025-12-30
FC001716,P044,CUS004,2026-03-01 00:00:00,803,0.707,2026-02-06
FC001717,P045,CUS004,2023-01-01 00:00:00,583,0.7131,2022-12-07
FC001718,P045,CUS004,2023-02-01 00:00:00,617,0.6311,2023-01-06
FC001719,P045,CUS004,2023-03-01 00:00:00,710,0.7034,2023-01-20
FC001720,P045,CUS004,2023-04-01 00:00:00,760,0.6439,2023-02-19
FC001721,P045,CUS004,2023-05-01 00:00:00,689,0.6246,2023-04-10
FC001722,P045,CUS004,2023-06-01 00:00:00,798,0.6157,2023-04-23
FC001723,P045,CUS004,2023-07-01 00:00:00,778,0.5149,2023-05-22
FC001724,P045,CUS004,2023-08-01 00:00:00,735,0.5071,2023-07-10
FC001725,P045,CUS004,2023-09-01 00:00:00,617,0.5628,2023-07-20
FC001726,P045,CUS004,2023-10-01 00:00:00,659,0.6897,2023-08-29
FC001727,P045,CUS004,2023-11-01 00:00:00,646,0.6291,2023-09-23
FC001728,P045,CUS004,2023-12-01 00:00:00,519,0.5319,2023-11-10
FC001729,P045,CUS004,2024-01-01 00:00:00,602,0.6968,2023-12-06
FC001730,P045,CUS004,2024-02-01 00:00:00,554,0.5168,2024-01-09
FC001731,P045,CUS004,2024-03-01 00:00:00,740,0.6156,2024-02-04
FC001732,P045,CUS004,2024-04-01 00:00:00,788,0.6624,2024-03-05
FC001733,P045,CUS004,2024-05-01 00:00:00,662,0.5339,2024-03-25
FC001734,P045,CUS004,2024-06-01 00:00:00,752,0.6531,2024-05-09
