snapshot_id,component_id,warehouse_id,snapshot_month,stock_qty,safety_stock_qty,replenishment_qty,demand_qty
INV0000487,C002,WH007,2023-10-01,1860,273,0,119
INV0000488,C002,WH008,2023-10-01,547,164,0,71
INV0000489,C002,WH009,2023-10-01,1019,218,0,95
INV0000490,C002,WH010,2023-10-01,753,218,0,95
INV0000491,C002,WH001,2023-11-01,6780,1094,0,458
INV0000492,C002,WH002,2023-11-01,1001,547,0,229
INV0000493,C002,WH003,2023-11-01,10641,1368,0,572
INV0000494,C002,WH004,2023-11-01,1179,820,0,343
INV0000495,C002,WH005,2023-11-01,1768,437,0,183
INV0000496,C002,WH006,2023-11-01,1586,328,0,137
INV0000497,C002,WH007,2023-11-01,1735,273,0,114
INV0000498,C002,WH008,2023-11-01,512,164,0,68
INV0000499,C002,WH009,2023-11-01,919,218,0,91
INV0000500,C002,WH010,2023-11-01,632,218,0,91
INV0000501,C002,WH001,2023-12-01,6086,1094,0,473
INV0000502,C002,WH002,2023-12-01,816,547,0,236
INV0000503,C002,WH003,2023-12-01,9820,1368,0,592
INV0000504,C002,WH004,2023-12-01,769,820,0,355
INV0000505,C002,WH005,2023-12-01,1607,437,0,189
INV0000506,C002,WH006,2023-12-01,1398,328,0,142
INV0000507,C002,WH007,2023-12-01,1673,273,0,118
INV0000508,C002,WH008,2023-12-01,422,164,0,71
INV0000509,C002,WH009,2023-12-01,824,218,0,94
INV0000510,C002,WH010,2023-12-01,526,218,0,94
INV0000511,C002,WH001,2024-01-01,5943,1094,0,504
INV0000512,C002,WH002,2024-01-01,582,547,0,252
INV0000513,C002,WH003,2024-01-01,8762,1368,0,630
INV0000514,C002,WH004,2024-01-01,3226,820,3000,378
INV0000515,C002,WH005,2024-01-01,1478,437,0,201
INV0000516,C002,WH006,2024-01-01,1226,328,0,151
INV0000517,C002,WH007,2024-01-01,1638,273,0,126
INV0000518,C002,WH008,2024-01-01,350,164,0,75
INV0000519,C002,WH009,2024-01-01,723,218,0,100
INV0000520,C002,WH010,2024-01-01,429,218,0,100
INV0000521,C002,WH001,2024-02-01,5481,1094,0,519
INV0000522,C002,WH002,2024-02-01,2390,547,2000,259
INV0000523,C002,WH003,2024-02-01,8198,1368,0,648
INV0000524,C002,WH004,2024-02-01,2639,820,0,389
INV0000525,C002,WH005,2024-02-01,1195,437,0,207
INV0000526,C002,WH006,2024-02-01,996,328,0,155
INV0000527,C002,WH007,2024-02-01,1450,273,0,129
INV0000528,C002,WH008,2024-02-01,276,164,0,77
INV0000529,C002,WH009,2024-02-01,593,218,0,103
INV0000530,C002,WH010,2024-02-01,327,218,0,103
INV0000531,C002,WH001,2024-03-01,4703,1094,0,534
INV0000532,C002,WH002,2024-03-01,2183,547,0,267
INV0000533,C002,WH003,2024-03-01,8122,1368,0,668
INV0000534,C002,WH004,2024-03-01,2308,820,0,400
INV0000535,C002,WH005,2024-03-01,987,437,0,213
INV0000536,C002,WH006,2024-03-01,802,328,0,160
INV0000537,C002,WH007,2024-03-01,1329,273,0,133
INV0000538,C002,WH008,2024-03-01,194,164,0,80
INV0000539,C002,WH009,2024-03-01,521,218,0,106
INV0000540,C002,WH010,2024-03-01,225,218,0,106
INV0000541,C002,WH001,2024-04-01,3820,1094,0,587
INV0000542,C002,WH002,2024-04-01,2022,547,0,293
INV0000543,C002,WH003,2024-04-01,7309,1368,0,733
INV0000544,C002,WH004,2024-04-01,2015,820,0,440
INV0000545,C002,WH005,2024-04-01,725,437,0,234
INV0000546,C002,WH006,2024-04-01,644,328,0,176
INV0000547,C002,WH007,2024-04-01,1176,273,0,146
INV0000548,C002,WH008,2024-04-01,592,164,500,88
INV0000549,C002,WH009,2024-04-01,420,218,0,117
INV0000550,C002,WH010,2024-04-01,645,218,500,117
INV0000551,C002,WH001,2024-05-01,3043,1094,0,664
INV0000552,C002,WH002,2024-05-01,1668,547,0,332
INV0000553,C002,WH003,2024-05-01,6425,1368,0,830
INV0000554,C002,WH004,2024-05-01,1396,820,0,498
INV0000555,C002,WH005,2024-05-01,437,437,0,265
INV0000556,C002,WH006,2024-05-01,415,328,0,199
INV0000557,C002,WH007,2024-05-01,1021,273,0,166
INV0000558,C002,WH008,2024-05-01,455,164,0,99
INV0000559,C002,WH009,2024-05-01,298,218,0,132
INV0000560,C002,WH010,2024-05-01,552,218,0,132
INV0000561,C002,WH001,2024-06-01,2238,1094,0,641
INV0000562,C002,WH002,2024-06-01,1294,547,0,320
INV0000563,C002,WH003,2024-06-01,5321,1368,0,802
INV0000564,C002,WH004,2024-06-01,887,820,0,481
INV0000565,C002,WH005,2024-06-01,1714,437,1500,256
INV0000566,C002,WH006,2024-06-01,1144,328,1000,192
INV0000567,C002,WH007,2024-06-01,858,273,0,160
INV0000568,C002,WH008,2024-06-01,376,164,0,96
INV0000569,C002,WH009,2024-06-01,679,218,500,128
INV0000570,C002,WH010,2024-06-01,432,218,0,128
INV0000571,C002,WH001,2024-07-01,1565,1094,0,607
INV0000572,C002,WH002,2024-07-01,928,547,0,303
INV0000573,C002,WH003,2024-07-01,4371,1368,0,759
INV0000574,C002,WH004,2024-07-01,3344,820,3000,455
INV0000575,C002,WH005,2024-07-01,1366,437,0,243
INV0000576,C002,WH006,2024-07-01,936,328,0,182
INV0000577,C002,WH007,2024-07-01,740,273,0,151
INV0000578,C002,WH008,2024-07-01,305,164,0,91
INV0000579,C002,WH009,2024-07-01,582,218,0,121
INV0000580,C002,WH010,2024-07-01,316,218,0,121
INV0000581,C002,WH001,2024-08-01,5588,1094,4500,586
INV0000582,C002,WH002,2024-08-01,643,547,0,293
INV0000583,C002,WH003,2024-08-01,3396,1368,0,733
INV0000584,C002,WH004,2024-08-01,2700,820,0,439
INV0000585,C002,WH005,2024-08-01,1047,437,0,234
INV0000586,C002,WH006,2024-08-01,738,328,0,175
INV0000587,C002,WH007,2024-08-01,627,273,0,146
INV0000588,C002,WH008,2024-08-01,202,164,0,87
INV0000589,C002,WH009,2024-08-01,437,218,0,117
INV0000590,C002,WH010,2024-08-01,745,218,500,117
INV0000591,C002,WH001,2024-09-01,4897,1094,0,530
INV0000592,C002,WH002,2024-09-01,2426,547,2000,265
INV0000593,C002,WH003,2024-09-01,2543,1368,0,663
INV0000594,C002,WH004,2024-09-01,2368,820,0,397
INV0000595,C002,WH005,2024-09-01,842,437,0,212
INV0000596,C002,WH006,2024-09-01,560,328,0,159
INV0000597,C002,WH007,2024-09-01,485,273,0,132
INV0000598,C002,WH008,2024-09-01,582,164,500,79
INV0000599,C002,WH009,2024-09-01,344,218,0,106
INV0000600,C002,WH010,2024-09-01,611,218,0,106
INV0000601,C002,WH001,2024-10-01,4512,1094,0,497
INV0000602,C002,WH002,2024-10-01,2007,547,0,248
INV0000603,C002,WH003,2024-10-01,1886,1368,0,621
INV0000604,C002,WH004,2024-10-01,2089,820,0,373
INV0000605,C002,WH005,2024-10-01,683,437,0,198
INV0000606,C002,WH006,2024-10-01,418,328,0,149
INV0000607,C002,WH007,2024-10-01,351,273,0,124
INV0000608,C002,WH008,2024-10-01,543,164,0,74
INV0000609,C002,WH009,2024-10-01,256,218,0,99
INV0000610,C002,WH010,2024-10-01,508,218,0,99
INV0000611,C002,WH001,2024-11-01,3848,1094,0,464
INV0000612,C002,WH002,2024-11-01,1662,547,0,232
INV0000613,C002,WH003,2024-11-01,6909,1368,5500,580
INV0000614,C002,WH004,2024-11-01,1620,820,0,348
INV0000615,C002,WH005,2024-11-01,521,437,0,185
INV0000616,C002,WH006,2024-11-01,1216,328,1000,139
INV0000617,C002,WH007,2024-11-01,1249,273,1000,116
INV0000618,C002,WH008,2024-11-01,484,164,0,69
INV0000619,C002,WH009,2024-11-01,638,218,500,92
INV0000620,C002,WH010,2024-11-01,410,218,0,92
INV0000621,C002,WH001,2024-12-01,3338,1094,0,480
INV0000622,C002,WH002,2024-12-01,1363,547,0,240
INV0000623,C002,WH003,2024-12-01,6608,1368,0,600
INV0000624,C002,WH004,2024-12-01,1171,820,0,360
INV0000625,C002,WH005,2024-12-01,1773,437,1500,192
INV0000626,C002,WH006,2024-12-01,1060,328,0,144
INV0000627,C002,WH007,2024-12-01,1212,273,0,120
INV0000628,C002,WH008,2024-12-01,428,164,0,72
INV0000629,C002,WH009,2024-12-01,525,218,0,96
INV0000630,C002,WH010,2024-12-01,333,218,0,96
INV0000631,C002,WH001,2025-01-01,2663,1094,0,515
INV0000632,C002,WH002,2025-01-01,1072,547,0,257
INV0000633,C002,WH003,2025-01-01,5814,1368,0,644
INV0000634,C002,WH004,2025-01-01,3705,820,3000,386
INV0000635,C002,WH005,2025-01-01,1443,437,0,206
INV0000636,C002,WH006,2025-01-01,918,328,0,154
INV0000637,C002,WH007,2025-01-01,1114,273,0,128
INV0000638,C002,WH008,2025-01-01,326,164,0,77
INV0000639,C002,WH009,2025-01-01,422,218,0,103
INV0000640,C002,WH010,2025-01-01,242,218,0,103
INV0000641,C002,WH001,2025-02-01,2132,1094,0,504
INV0000642,C002,WH002,2025-02-01,780,547,0,252
INV0000643,C002,WH003,2025-02-01,4935,1368,0,630
INV0000644,C002,WH004,2025-02-01,3544,820,0,378
INV0000645,C002,WH005,2025-02-01,1298,437,0,201
INV0000646,C002,WH006,2025-02-01,747,328,0,151
INV0000647,C002,WH007,2025-02-01,1014,273,0,126
INV0000648,C002,WH008,2025-02-01,258,164,0,75
INV0000649,C002,WH009,2025-02-01,346,218,0,100
INV0000650,C002,WH010,2025-02-01,652,218,500,100
INV0000651,C002,WH001,2025-03-01,1604,1094,0,547
INV0000652,C002,WH002,2025-03-01,2692,547,2000,273
INV0000653,C002,WH003,2025-03-01,4329,1368,0,684
INV0000654,C002,WH004,2025-03-01,3093,820,0,410
INV0000655,C002,WH005,2025-03-01,1021,437,0,218
INV0000656,C002,WH006,2025-03-01,578,328,0,164
INV0000657,C002,WH007,2025-03-01,918,273,0,136
INV0000658,C002,WH008,2025-03-01,163,164,0,82
INV0000659,C002,WH009,2025-03-01,226,218,0,109
INV0000660,C002,WH010,2025-03-01,499,218,0,109
INV0000661,C002,WH001,2025-04-01,5238,1094,4500,629
INV0000662,C002,WH002,2025-04-01,2425,547,0,314
INV0000663,C002,WH003,2025-04-01,3395,1368,0,786
INV0000664,C002,WH004,2025-04-01,2719,820,0,472
INV0000665,C002,WH005,2025-04-01,825,437,0,251
INV0000666,C002,WH006,2025-04-01,379,328,0,188
INV0000667,C002,WH007,2025-04-01,790,273,0,157
INV0000668,C002,WH008,2025-04-01,542,164,500,94
INV0000669,C002,WH009,2025-04-01,570,218,500,125
INV0000670,C002,WH010,2025-04-01,403,218,0,125
INV0000671,C002,WH001,2025-05-01,4332,1094,0,588
INV0000672,C002,WH002,2025-05-01,1970,547,0,294
INV0000673,C002,WH003,2025-05-01,2495,1368,0,736
INV0000674,C002,WH004,2025-05-01,2201,820,0,441
INV0000675,C002,WH005,2025-05-01,561,437,0,235
INV0000676,C002,WH006,2025-05-01,1219,328,1000,176
INV0000677,C002,WH007,2025-05-01,670,273,0,147
INV0000678,C002,WH008,2025-05-01,420,164,0,88
INV0000679,C002,WH009,2025-05-01,418,218,0,117
INV0000680,C002,WH010,2025-05-01,272,218,0,117
INV0000681,C002,WH001,2025-06-01,3943,1094,0,618
INV0000682,C002,WH002,2025-06-01,1719,547,0,309
INV0000683,C002,WH003,2025-06-01,1678,1368,0,772
INV0000684,C002,WH004,2025-06-01,1753,820,0,463
INV0000685,C002,WH005,2025-06-01,1720,437,1500,247
INV0000686,C002,WH006,2025-06-01,954,328,0,185
INV0000687,C002,WH007,2025-06-01,544,273,0,154
INV0000688,C002,WH008,2025-06-01,349,164,0,92
INV0000689,C002,WH009,2025-06-01,272,218,0,123
INV0000690,C002,WH010,2025-06-01,667,218,500,123
INV0000691,C002,WH001,2025-07-01,3395,1094,0,697
INV0000692,C002,WH002,2025-07-01,1285,547,0,348
INV0000693,C002,WH003,2025-07-01,6747,1368,5500,871
INV0000694,C002,WH004,2025-07-01,1191,820,0,523
INV0000695,C002,WH005,2025-07-01,1382,437,0,278
INV0000696,C002,WH006,2025-07-01,781,328,0,209
INV0000697,C002,WH007,2025-07-01,379,273,0,174
INV0000698,C002,WH008,2025-07-01,262,164,0,104
INV0000699,C002,WH009,2025-07-01,681,218,500,139
INV0000700,C002,WH010,2025-07-01,570,218,0,139
INV0000701,C002,WH001,2025-08-01,2934,1094,0,628
INV0000702,C002,WH002,2025-08-01,903,547,0,314
INV0000703,C002,WH003,2025-08-01,5621,1368,0,786
INV0000704,C002,WH004,2025-08-01,3972,820,3000,471
INV0000705,C002,WH005,2025-08-01,1184,437,0,251
INV0000706,C002,WH006,2025-08-01,563,328,0,188
INV0000707,C002,WH007,2025-08-01,1198,273,1000,157
INV0000708,C002,WH008,2025-08-01,164,164,0,94
INV0000709,C002,WH009,2025-08-01,564,218,0,125
INV0000710,C002,WH010,2025-08-01,478,218,0,125
INV0000711,C002,WH001,2025-09-01,2158,1094,0,607
INV0000712,C002,WH002,2025-09-01,611,547,0,303
INV0000713,C002,WH003,2025-09-01,4620,1368,0,759
INV0000714,C002,WH004,2025-09-01,3536,820,0,455
INV0000715,C002,WH005,2025-09-01,985,437,0,242
INV0000716,C002,WH006,2025-09-01,370,328,0,182
INV0000717,C002,WH007,2025-09-01,972,273,0,151
INV0000718,C002,WH008,2025-09-01,600,164,500,91
INV0000719,C002,WH009,2025-09-01,469,218,0,121
INV0000720,C002,WH010,2025-09-01,377,218,0,121
INV0000721,C002,WH001,2025-10-01,1758,1094,0,502
INV0000722,C002,WH002,2025-10-01,2250,547,2000,251
INV0000723,C002,WH003,2025-10-01,3724,1368,0,628
INV0000724,C002,WH004,2025-10-01,3145,820,0,376
INV0000725,C002,WH005,2025-10-01,805,437,0,200
INV0000726,C002,WH006,2025-10-01,1135,328,1000,150
INV0000727,C002,WH007,2025-10-01,848,273,0,125
INV0000728,C002,WH008,2025-10-01,546,164,0,75
INV0000729,C002,WH009,2025-10-01,377,218,0,100
INV0000730,C002,WH010,2025-10-01,277,218,0,100
INV0000731,C002,WH001,2025-11-01,1245,1094,0,505
INV0000732,C002,WH002,2025-11-01,1941,547,0,252
INV0000733,C002,WH003,2025-11-01,3030,1368,0,631
INV0000734,C002,WH004,2025-11-01,2853,820,0,378
INV0000735,C002,WH005,2025-11-01,623,437,0,202
INV0000736,C002,WH006,2025-11-01,983,328,0,151
INV0000737,C002,WH007,2025-11-01,695,273,0,126
INV0000738,C002,WH008,2025-11-01,463,164,0,75
INV0000739,C002,WH009,2025-11-01,294,218,0,101
INV0000740,C002,WH010,2025-11-01,685,218,500,101
INV0000741,C002,WH001,2025-12-01,5032,1094,4500,476
INV0000742,C002,WH002,2025-12-01,1622,547,0,238
INV0000743,C002,WH003,2025-12-01,2576,1368,0,595
INV0000744,C002,WH004,2025-12-01,2454,820,0,357
INV0000745,C002,WH005,2025-12-01,1872,437,1500,190
INV0000746,C002,WH006,2025-12-01,893,328,0,142
INV0000747,C002,WH007,2025-12-01,582,273,0,119
INV0000748,C002,WH008,2025-12-01,419,164,0,71
INV0000749,C002,WH009,2025-12-01,684,218,500,95
INV0000750,C002,WH010,2025-12-01,594,218,0,95
INV0000751,C002,WH001,2026-01-01,4209,1094,0,522
INV0000752,C002,WH002,2026-01-01,1348,547,0,261
INV0000753,C002,WH003,2026-01-01,1877,1368,0,653
INV0000754,C002,WH004,2026-01-01,2089,820,0,392
INV0000755,C002,WH005,2026-01-01,1653,437,0,209
INV0000756,C002,WH006,2026-01-01,751,328,0,156
INV0000757,C002,WH007,2026-01-01,446,273,0,130
INV0000758,C002,WH008,2026-01-01,339,164,0,78
INV0000759,C002,WH009,2026-01-01,571,218,0,104
INV0000760,C002,WH010,2026-01-01,513,218,0,104
INV0000761,C002,WH001,2026-02-01,3582,1094,0,558
INV0000762,C002,WH002,2026-02-01,1014,547,0,279
INV0000763,C002,WH003,2026-02-01,6394,1368,5500,698
INV0000764,C002,WH004,2026-02-01,1709,820,0,418
INV0000765,C002,WH005,2026-02-01,1397,437,0,223
INV0000766,C002,WH006,2026-02-01,544,328,0,167
INV0000767,C002,WH007,2026-02-01,323,273,0,139
INV0000768,C002,WH008,2026-02-01,256,164,0,83
INV0000769,C002,WH009,2026-02-01,470,218,0,111
INV0000770,C002,WH010,2026-02-01,420,218,0,111
INV0000771,C002,WH001,2026-03-01,2833,1094,0,554
INV0000772,C002,WH002,2026-03-01,686,547,0,277
INV0000773,C002,WH003,2026-03-01,5279,1368,0,693
INV0000774,C002,WH004,2026-03-01,1231,820,0,415
INV0000775,C002,WH005,2026-03-01,1118,437,0,221
INV0000776,C002,WH006,2026-03-01,367,328,0,166
INV0000777,C002,WH007,2026-03-01,1147,273,1000,138
INV0000778,C002,WH008,2026-03-01,181,164,0,83
INV0000779,C002,WH009,2026-03-01,370,218,0,110
INV0000780,C002,WH010,2026-03-01,298,218,0,110
INV0000781,C003,WH001,2023-01-01,32796,2308,0,947
INV0000782,C003,WH002,2023-01-01,16597,1154,0,473
INV0000783,C003,WH003,2023-01-01,35589,2885,0,1184
INV0000784,C003,WH004,2023-01-01,21348,1731,0,710
INV0000785,C003,WH005,2023-01-01,12944,923,0,379
INV0000786,C003,WH006,2023-01-01,4855,692,0,284
INV0000787,C003,WH007,2023-01-01,5318,577,0,236
INV0000788,C003,WH008,2023-01-01,4256,346,0,142
INV0000789,C003,WH009,2023-01-01,6046,461,0,189
INV0000790,C003,WH010,2023-01-01,4627,461,0,189
INV0000791,C003,WH001,2023-02-01,33190,2308,0,1058
INV0000792,C003,WH002,2023-02-01,16730,1154,0,529
INV0000793,C003,WH003,2023-02-01,35486,2885,0,1322
INV0000794,C003,WH004,2023-02-01,20428,1731,0,793
INV0000795,C003,WH005,2023-02-01,13105,923,0,423
INV0000796,C003,WH006,2023-02-01,4402,692,0,317
INV0000797,C003,WH007,2023-02-01,4801,577,0,264
INV0000798,C003,WH008,2023-02-01,4275,346,0,158
INV0000799,C003,WH009,2023-02-01,6019,461,0,211
INV0000800,C003,WH010,2023-02-01,4210,461,0,211
INV0000801,C003,WH001,2023-03-01,32410,2308,0,1080
INV0000802,C003,WH002,2023-03-01,15865,1154,0,540
INV0000803,C003,WH003,2023-03-01,34558,2885,0,1351
INV0000804,C003,WH004,2023-03-01,18451,1731,0,810
INV0000805,C003,WH005,2023-03-01,13571,923,0,432
INV0000806,C003,WH006,2023-03-01,3758,692,0,324
INV0000807,C003,WH007,2023-03-01,4756,577,0,270
INV0000808,C003,WH008,2023-03-01,4332,346,0,162
INV0000809,C003,WH009,2023-03-01,5654,461,0,216
INV0000810,C003,WH010,2023-03-01,3942,461,0,216
INV0000811,C003,WH001,2023-04-01,30692,2308,0,1236
INV0000812,C003,WH002,2023-04-01,15926,1154,0,618
INV0000813,C003,WH003,2023-04-01,33211,2885,0,1545
INV0000814,C003,WH004,2023-04-01,17036,1731,0,927
INV0000815,C003,WH005,2023-04-01,12079,923,0,494
INV0000816,C003,WH006,2023-04-01,3542,692,0,370
INV0000817,C003,WH007,2023-04-01,4747,577,0,309
INV0000818,C003,WH008,2023-04-01,3917,346,0,185
INV0000819,C003,WH009,2023-04-01,5798,461,0,247
INV0000820,C003,WH010,2023-04-01,3594,461,0,247
INV0000821,C003,WH001,2023-05-01,29839,2308,0,1336
INV0000822,C003,WH002,2023-05-01,15521,1154,0,668
INV0000823,C003,WH003,2023-05-01,33392,2885,0,1670
INV0000824,C003,WH004,2023-05-01,17265,1731,0,1002
INV0000825,C003,WH005,2023-05-01,10998,923,0,534
INV0000826,C003,WH006,2023-05-01,3087,692,0,400
INV0000827,C003,WH007,2023-05-01,4437,577,0,334
INV0000828,C003,WH008,2023-05-01,3531,346,0,200
INV0000829,C003,WH009,2023-05-01,5184,461,0,267
INV0000830,C003,WH010,2023-05-01,3364,461,0,267
INV0000831,C003,WH001,2023-06-01,30281,2308,0,1356
INV0000832,C003,WH002,2023-06-01,13876,1154,0,678
INV0000833,C003,WH003,2023-06-01,29690,2885,0,1695
INV0000834,C003,WH004,2023-06-01,16385,1731,0,1017
INV0000835,C003,WH005,2023-06-01,9673,923,0,542
INV0000836,C003,WH006,2023-06-01,2762,692,0,406
INV0000837,C003,WH007,2023-06-01,4090,577,0,339
INV0000838,C003,WH008,2023-06-01,3161,346,0,203
INV0000839,C003,WH009,2023-06-01,4574,461,0,271
INV0000840,C003,WH010,2023-06-01,3322,461,0,271
INV0000841,C003,WH001,2023-07-01,27901,2308,0,1135
INV0000842,C003,WH002,2023-07-01,13648,1154,0,567
INV0000843,C003,WH003,2023-07-01,26325,2885,0,1419
INV0000844,C003,WH004,2023-07-01,14434,1731,0,851
INV0000845,C003,WH005,2023-07-01,9246,923,0,454
INV0000846,C003,WH006,2023-07-01,2294,692,0,340
INV0000847,C003,WH007,2023-07-01,4026,577,0,283
INV0000848,C003,WH008,2023-07-01,2948,346,0,170
INV0000849,C003,WH009,2023-07-01,4108,461,0,227
INV0000850,C003,WH010,2023-07-01,2902,461,0,227
INV0000851,C003,WH001,2023-08-01,26571,2308,0,1237
INV0000852,C003,WH002,2023-08-01,12130,1154,0,618
INV0000853,C003,WH003,2023-08-01,26582,2885,0,1547
INV0000854,C003,WH004,2023-08-01,14296,1731,0,928
INV0000855,C003,WH005,2023-08-01,8232,923,0,495
INV0000856,C003,WH006,2023-08-01,1832,692,0,371
INV0000857,C003,WH007,2023-08-01,3676,577,0,309
INV0000858,C003,WH008,2023-08-01,2855,346,0,185
INV0000859,C003,WH009,2023-08-01,3845,461,0,247
INV0000860,C003,WH010,2023-08-01,2699,461,0,247
INV0000861,C003,WH001,2023-09-01,25735,2308,0,1191
INV0000862,C003,WH002,2023-09-01,11539,1154,0,595
INV0000863,C003,WH003,2023-09-01,25835,2885,0,1489
INV0000864,C003,WH004,2023-09-01,12921,1731,0,893
INV0000865,C003,WH005,2023-09-01,7144,923,0,476
INV0000866,C003,WH006,2023-09-01,1390,692,0,357
INV0000867,C003,WH007,2023-09-01,3143,577,0,297
INV0000868,C003,WH008,2023-09-01,2633,346,0,178
INV0000869,C003,WH009,2023-09-01,3784,461,0,238
INV0000870,C003,WH010,2023-09-01,2471,461,0,238
INV0000871,C003,WH001,2023-10-01,26166,2308,0,1065
INV0000872,C003,WH002,2023-10-01,10936,1154,0,532
INV0000873,C003,WH003,2023-10-01,24802,2885,0,1331
INV0000874,C003,WH004,2023-10-01,12583,1731,0,798
INV0000875,C003,WH005,2023-10-01,6490,923,0,426
INV0000876,C003,WH006,2023-10-01,1136,692,0,319
INV0000877,C003,WH007,2023-10-01,2856,577,0,266
INV0000878,C003,WH008,2023-10-01,2553,346,0,159
INV0000879,C003,WH009,2023-10-01,3691,461,0,213
INV0000880,C003,WH010,2023-10-01,2184,461,0,213
INV0000881,C003,WH001,2023-11-01,26444,2308,0,971
INV0000882,C003,WH002,2023-11-01,9907,1154,0,485
INV0000883,C003,WH003,2023-11-01,22642,2885,0,1213
INV0000884,C003,WH004,2023-11-01,12613,1731,0,728
INV0000885,C003,WH005,2023-11-01,6329,923,0,388
INV0000886,C003,WH006,2023-11-01,839,692,0,291
INV0000887,C003,WH007,2023-11-01,2785,577,0,242
INV0000888,C003,WH008,2023-11-01,2286,346,0,145
INV0000889,C003,WH009,2023-11-01,3535,461,0,194
INV0000890,C003,WH010,2023-11-01,1956,461,0,194
INV0000891,C003,WH001,2023-12-01,24446,2308,0,935
INV0000892,C003,WH002,2023-12-01,9999,1154,0,467
INV0000893,C003,WH003,2023-12-01,20695,2885,0,1169
INV0000894,C003,WH004,2023-12-01,12156,1731,0,701
INV0000895,C003,WH005,2023-12-01,5756,923,0,374
INV0000896,C003,WH006,2023-12-01,2729,692,2000,280
INV0000897,C003,WH007,2023-12-01,2632,577,0,233
INV0000898,C003,WH008,2023-12-01,2222,346,0,140
INV0000899,C003,WH009,2023-12-01,3196,461,0,187
INV0000900,C003,WH010,2023-12-01,1767,461,0,187
INV0000901,C003,WH001,2024-01-01,23701,2308,0,943
INV0000902,C003,WH002,2024-01-01,10283,1154,0,471
INV0000903,C003,WH003,2024-01-01,18193,2885,0,1179
INV0000904,C003,WH004,2024-01-01,10725,1731,0,707
INV0000905,C003,WH005,2024-01-01,5608,923,0,377
INV0000906,C003,WH006,2024-01-01,2377,692,0,283
INV0000907,C003,WH007,2024-01-01,2378,577,0,235
INV0000908,C003,WH008,2024-01-01,1998,346,0,141
INV0000909,C003,WH009,2024-01-01,3010,461,0,188
INV0000910,C003,WH010,2024-01-01,1569,461,0,188
INV0000911,C003,WH001,2024-02-01,23344,2308,0,1061
INV0000912,C003,WH002,2024-02-01,10142,1154,0,530
INV0000913,C003,WH003,2024-02-01,16545,2885,0,1327
INV0000914,C003,WH004,2024-02-01,10319,1731,0,796
INV0000915,C003,WH005,2024-02-01,5479,923,0,424
INV0000916,C003,WH006,2024-02-01,2024,692,0,318
INV0000917,C003,WH007,2024-02-01,1947,577,0,265
INV0000918,C003,WH008,2024-02-01,1725,346,0,159
INV0000919,C003,WH009,2024-02-01,2984,461,0,212
INV0000920,C003,WH010,2024-02-01,1319,461,0,212
INV0000921,C003,WH001,2024-03-01,22115,2308,0,1174
INV0000922,C003,WH002,2024-03-01,8894,1154,0,587
INV0000923,C003,WH003,2024-03-01,15193,2885,0,1468
INV0000924,C003,WH004,2024-03-01,9049,1731,0,880
INV0000925,C003,WH005,2024-03-01,5370,923,0,469
INV0000926,C003,WH006,2024-03-01,1575,692,0,352
INV0000927,C003,WH007,2024-03-01,1738,577,0,293
INV0000928,C003,WH008,2024-03-01,1633,346,0,176
INV0000929,C003,WH009,2024-03-01,2605,461,0,234
INV0000930,C003,WH010,2024-03-01,1001,461,0,234
INV0000931,C003,WH001,2024-04-01,20154,2308,0,1274
INV0000932,C003,WH002,2024-04-01,8302,1154,0,637
INV0000933,C003,WH003,2024-04-01,13362,2885,0,1593
INV0000934,C003,WH004,2024-04-01,7546,1731,0,956
INV0000935,C003,WH005,2024-04-01,5066,923,0,509
INV0000936,C003,WH006,2024-04-01,1226,692,0,382
INV0000937,C003,WH007,2024-04-01,1341,577,0,318
INV0000938,C003,WH008,2024-04-01,1409,346,0,191
INV0000939,C003,WH009,2024-04-01,2244,461,0,254
INV0000940,C003,WH010,2024-04-01,691,461,0,254
INV0000941,C003,WH001,2024-05-01,18023,2308,0,1273
